Mes;Dia;Fecha;Hora;Temp externa (°C);Max temp (°C);Min Temp (°C);HR% Ext;Punto Rocio;Velocidad Viento (m/s);Direccion Viento;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Presion Bar (milibar);LLUVIA (mm);tasa lluvia;Radiacion Solar (W/m2);Energía Solar (langleys);Hi Solar Rad;UV Index;UV Dose;Hi UV;Heat D-D;Cool D-D;Temp  interior;HR% int;Punto Rocio int;Heat index int;EMC;In Air Density;ET (mm);Wind Samp;Wind TX;ISS Recept;Arc Int
Junio;5;5/06/2018;5:00:00;25,2;25,4;25,2;23;2,6;0;---;0;0;---;25,2;24,3;24,3;22,3;1008,9;0;0;0;0;0;0;0;0;0;0,287;28,1;77;23,6;31,9;14,9;11.338;0,08;1274;5;100;60
Junio;5;5/06/2018;6:00:00;24,9;25,2;24,9;23;2,4;0;---;0;0;---;24,9;24,2;24,2;23,2;1009,5;0;0;4;0,34;19;0;0;0;0;0,275;27,8;77;23,4;31,3;14,91;11.357;0,03;1273;5;100;60
Junio;5;5/06/2018;7:00:00;26,1;26,1;24,9;22;2,7;0;---;0;0;---;26,1;24,6;24,6;24,4;1010;0;0;51;4,39;77;0;0;0,5;0;0,324;27,7;77;23,3;31;14,91;11.369;0,05;1274;5;100;60
Junio;5;5/06/2018;8:00:00;27,6;27,6;26,2;37;11,6;0;WNW;0;0,4;WNW;27,6;27;27;28,1;1010,3;0;0;126;10,84;248;1;0,43;1,9;0;0,387;27,9;79;24;31,9;15,5;11.352;0,1;1275;5;100;60
Junio;5;5/06/2018;9:00:00;29,8;29,8;27,6;61;21,4;0;WSW;0;1,3;WSW;29,8;32,8;32,8;36,7;1010,9;0,4;15,4;348;29,93;568;3;1,29;4,5;0;0,477;28,6;74;23,5;32,8;13,88;11.342;0,23;1269;5;100;60
Junio;5;5/06/2018;10:00:00;30,8;30,8;29,7;65;23,5;0;W;0;1,3;W;30,8;35,7;35,7;41,1;1011,1;0;0;491;42,23;710;5,1;2,19;7,1;0;0,521;29,7;73;24,3;34,9;13,54;11.289;0,33;1272;5;100;60
Junio;5;5/06/2018;11:00:00;32,7;32,7;30,8;67;25,7;0;SSE;0;0,9;W;32,7;41,3;41,3;47,4;1010,8;0;0;558;47,99;923;6,7;2,87;9,8;0;0,597;30,6;71;24,7;36,7;12,85;11.241;0,38;1244;5;100;60
Junio;5;5/06/2018;12:00:00;33,5;33,6;32,4;64;25,8;0;WNW;0;2,2;SSE;33,5;42,7;42,7;48,7;1010;0;0;548;47,13;784;7,4;3,17;9,1;0;0,632;31,7;69;25,3;38,8;12,35;11.181;0,38;1262;5;100;60
Junio;5;5/06/2018;13:00:00;33,1;33,7;33,1;66;25,9;0;SE;0;1,8;ESE;33,1;42,3;42,3;47,6;1009,5;0;0;472;40,6;958;6,2;2,66;9,7;0;0,616;32,6;68;25,9;41,3;12,05;11.129;0,36;1272;5;100;60
Junio;5;5/06/2018;14:00:00;32,1;34,3;32,1;67;25,2;0,4;NW;1,61;2,2;ESE;32,1;39,4;39,4;45,4;1008,5;0;0;502;43,18;867;5,9;2,53;9;0;0,572;33,2;68;26,5;43,3;12,05;11.083;0,38;1271;5;100;60
Junio;5;5/06/2018;15:00:00;28,6;32;27,8;66;21,6;0,9;NW;3,22;4,5;NW;28,6;31,2;31,2;33,2;1008,2;0;0;143;12,3;269;1,6;0,69;2,7;0;0,426;32,7;68;26;41,7;12,05;11.109;0,13;1276;5;100;60
Junio;5;5/06/2018;16:00:00;31,4;32,1;28,6;67;24,6;0;SE;0;1,8;ESE;31,4;37,5;37,5;46,9;1007,9;0;0;479;41,2;619;2,9;1,24;3,5;0;0,546;32,6;68;25,9;41,3;12,05;11.111;0,33;1270;5;100;60
Junio;5;5/06/2018;17:00:00;31,8;32,2;31,2;67;24,9;0;E;0;0,4;N;31,8;38,5;38,5;40,9;1007,8;0;0;279;24;380;1,5;0,64;2;0;0,56;32,7;67;25,7;41,3;11,85;11.110;0,2;1275;5;100;60
Junio;5;5/06/2018;18:00:00;30;31,8;30;58;20,8;0;---;0;0;---;30;32,7;32,7;32,2;1007,8;0;0;51;4,39;132;0,2;0,09;0,8;0;0,486;32,4;68;25,7;40,8;12,05;11.121;0,05;1270;5;100;60
Junio;5;5/06/2018;19:00:00;28,4;30;28,4;32;10,1;0;---;0;0;---;28,4;27,5;27,5;25,8;1007,9;0;0;1;0,09;11;0;0;0;0;0,419;31,8;70;25,6;39,4;12,55;11.146;0,03;1267;5;100;60
Junio;5;5/06/2018;20:00:00;27,9;28,4;27,9;20;2,8;0;---;0;0;---;27,9;26,2;26,2;24,1;1008,7;0;0;0;0;0;0;0;0;0;0,398;31,2;72;25,5;37,9;13,19;11.180;0,08;1262;5;100;60
Junio;5;5/06/2018;21:00:00;27,2;27,9;27,2;23;4,3;0;ESE;0;0,4;ESE;27,2;25,7;25,7;23,7;1010;0;0;0;0;0;0;0;0;0;0,37;30,7;72;25,1;37,1;13,2;11.220;0,08;1241;5;99,8;60
Junio;5;5/06/2018;22:00:00;27,2;27,3;27,2;22;3,6;0;---;0;0;---;27,2;25,6;25,6;23,6;1010,1;0;0;0;0;0;0;0;0;0;0,368;30,1;73;24,7;36;13,53;11.252;0,08;1273;5;100;60
Junio;5;5/06/2018;23:00:00;27,1;27,2;27,1;25;5,4;0;ESE;0;0,4;ESE;27,1;25,7;25,7;23,7;1010;0;0;0;0;0;0;0;0;0;0,366;29,8;73;24,4;35,2;13,54;11.269;0,08;1270;5;100;60
Junio;6;6/06/2018;0:00:00;26,8;27,2;26,8;25;5,1;0;---;0;0;---;26,8;25,4;25,4;23,5;1009,3;0;0;0;0;0;0;0;0;0;0,354;29,4;74;24,3;34,6;13,85;11.276;0,08;1237;5;99,4;60
Junio;6;6/06/2018;1:00:00;26,4;26,8;26,4;20;1,6;0;---;0;0;---;26,4;24,8;24,8;22,7;1008,6;0;0;0;0;0;0;0;0;0;0,336;29,1;74;23,9;33,8;13,86;11.290;0,08;1257;5;100;60
Junio;6;6/06/2018;2:00:00;26,1;26,4;26,1;21;2;0;---;0;0;---;26,1;24,6;24,6;22,5;1008,2;0;0;0;0;0;0;0;0;0;0,322;28,8;75;24;33,6;14,27;11.293;0,08;1252;5;100;60
Junio;6;6/06/2018;3:00:00;25,9;26,1;25,9;21;1,9;0;---;0;0;---;25,9;24,5;24,5;22,4;1007,5;0;0;0;0;0;0;0;0;0;0,315;28,6;75;23,7;33;14,28;11.299;0,08;1231;5;99;60
Junio;6;6/06/2018;4:00:00;25,6;25,9;25,6;23;2,9;0;---;0;0;---;25,6;24,5;24,5;22,4;1007,4;0;0;0;0;0;0;0;0;0;0,301;28,4;76;23,7;32,6;14,59;11.305;0,08;1253;5;100;60
Junio;6;6/06/2018;5:00:00;25,1;25,6;25,1;26;4,2;0;---;0;0;---;25,1;24,3;24,3;22,3;1007,5;0;0;0;0;0;0;0;0;0;0,282;28,1;76;23,4;31,7;14,6;11.326;0,08;1252;5;100;60
Junio;6;6/06/2018;6:00:00;25;25,1;24,9;27;4,7;0;---;0;0;---;25;24,3;24,3;23,3;1008,3;0;0;4;0,34;23;0;0;0;0;0,278;27,8;77;23,4;31,3;14,91;11.344;0,03;1258;5;100;60
Junio;6;6/06/2018;7:00:00;26;26,1;25;27;5,5;0;---;0;0;---;26;24,9;24,9;24,9;1009,6;0;0;58;4,99;111;0;0;0;0;0,319;27,7;77;23,3;31;14,91;11.364;0,05;1255;5;100;60
Junio;6;6/06/2018;8:00:00;27,4;27,4;26;41;13;0;WSW;0;1,3;WSW;27,4;27;27;28,2;1009,9;0;0;134;11,53;323;1;0,43;1,9;0;0,38;27,9;77;23,5;31,6;14,9;11.355;0,1;1270;5;100;60
Junio;6;6/06/2018;9:00:00;29,7;29,7;27,4;66;22,6;0;WSW;0;1,8;WSW;29,7;33,6;33,6;38,6;1009,4;0;0;453;38,96;582;3,2;1,37;4,5;0;0,472;28,7;76;24,1;33,5;14,58;11.309;0,3;1275;5;100;60
Junio;6;6/06/2018;10:00:00;31,9;31,9;29,7;68;25,2;0;W;0;1,8;WNW;31,9;39,2;39,2;45,9;1009;0;0;671;57,71;768;6,3;2,7;7,9;0;0,565;30;74;24,9;35,9;13,83;11.241;0,46;1275;5;100;60
Junio;6;6/06/2018;11:00:00;33,3;33,3;31,9;65;25,9;0;WSW;0;2,2;ESE;33,3;42,6;42,6;49,8;1008,8;0;0;823;70,79;874;9,2;3,94;10,2;0;0,625;31,6;72;25,9;39,4;13,17;11.158;0,56;1251;5;100;60
Junio;6;6/06/2018;12:00:00;34;34,2;33,3;62;25,7;0;NW;0;2,2;ESE;34;43,3;43,3;50,4;1008;0;0;880;75,69;942;10,6;4,54;11,2;0;0,653;33;69;26,6;43,1;12,32;11.082;0,61;1271;5;100;60
Junio;6;6/06/2018;13:00:00;33,2;34,4;33,1;65;25,8;0;SSE;0;2,2;ESE;33,2;42,2;42,2;47,9;1007,2;0;0;512;44,04;1021;7,3;3,13;11,5;0;0,62;34,1;67;27,1;45,7;11,85;11.023;0,36;1246;5;100;60
Junio;6;6/06/2018;14:00:00;35;35,2;33,2;63;26,9;0,4;W;1,61;3,1;W;35;47;47;53,7;1006,6;0;0;597;51,35;951;7;3;9,2;0;0,694;34,2;67;27,2;46,1;11,85;11.009;0,43;1275;5;100;60
Junio;6;6/06/2018;15:00:00;26,1;35,2;26,1;64;18,8;0,9;NW;3,22;4,9;NE;26,1;27;27;29,4;1007,8;2,6;43,6;174;14,97;851;2,2;0,94;6,6;0;0,324;34,3;66;27,1;46,2;11,65;11.019;0,18;1267;5;100;60
Junio;6;6/06/2018;16:00:00;24,1;26;23,5;30;5,4;0,9;NE;3,22;4,9;ENE;24,1;23,2;23,2;22,5;1007,3;9,6;39;13;1,12;25;0;0;0;0;0,241;32,8;66;25,6;41,3;11,65;11.103;0,05;1246;5;100;60
Junio;6;6/06/2018;17:00:00;24,7;24,7;23,9;27;4,4;0;ESE;0;2,2;ESE;24,7;23,8;23,8;22,6;1007,8;0;0;12;1,03;14;0;0;0;0;0,264;31,4;68;24,8;37,8;12,11;11.174;0,03;1261;5;100;60
Junio;6;6/06/2018;18:00:00;24,8;25;24,6;29;5,5;0;ESE;0;0,9;ESE;24,8;24,1;24,1;22,9;1007,6;0;0;19;1,63;21;0;0;0;0;0,269;30,4;69;24,1;35,9;12,35;11.224;0,03;1250;5;100;60
Junio;6;6/06/2018;19:00:00;24,4;24,8;24,3;25;3,1;0;ESE;0;0,4;ESE;24,4;23,4;23,4;22,1;1008,3;0;0;3;0,26;16;0;0;0;0;0,252;29,8;70;23,7;34,6;12,55;11.265;0,03;1248;5;100;60
Junio;6;6/06/2018;20:00:00;24,4;24,4;24,3;26;3,6;0;ESE;0;0,4;ESE;24,4;23,4;23,4;22,1;1009,1;0;0;0;0;0;0;0;0;0;0,252;29,2;71;23,4;33,5;12,87;11.304;0,08;1246;5;100;60
Junio;6;6/06/2018;21:00:00;24,4;24,4;24,3;28;4,7;0;ESE;0;0,4;ESE;24,4;23,5;23,5;22,1;1009,1;0;0;0;0;0;0;0;0;0;0,252;28,7;72;23,2;32,7;13,25;11.325;0,08;1247;5;100;60
Junio;6;6/06/2018;22:00:00;24,6;24,6;24,4;28;4,8;0;ESE;0;0,4;ESE;24,6;23,7;23,7;22,3;1009,5;0;0;0;0;0;0;0;0;0;0,259;28,4;73;23,1;32,1;13,59;11.343;0,08;1255;5;100;60
Junio;6;6/06/2018;23:00:00;24,5;24,6;24,5;30;5,8;0;---;0;0;---;24,5;23,7;23,7;22,3;1009,4;0;0;0;0;0;0;0;0;0;0,257;28,2;73;22,9;31,5;13,6;11.355;0,08;1263;5;100;60
Junio;7;7/06/2018;0:00:00;24,6;24,6;24,4;31;6,3;0;ESE;0;0,4;ESE;24,6;23,8;23,8;22,4;1009,2;0;0;0;0;0;0;0;0;0;0,259;27,8;74;22,8;30,8;13,91;11.367;0,08;1274;5;100;60
Junio;7;7/06/2018;1:00:00;24,4;24,6;24,4;31;6,2;0;---;0;0;---;24,4;23,7;23,7;22,3;1008,5;0;0;0;0;0;0;0;0;0;0,255;27,6;74;22,6;30,3;13,92;11.371;0,08;1260;5;100;60
Junio;7;7/06/2018;2:00:00;24,3;24,4;24,3;31;6,1;0;---;0;0;---;24,3;23,5;23,5;22,2;1008,3;0;0;0;0;0;0;0;0;0;0,25;27,4;75;22,6;30;14,32;11.377;0,08;1248;5;100;60
Junio;7;7/06/2018;3:00:00;24,3;24,5;24,3;32;6,6;0;---;0;0;---;24,3;23,6;23,6;22,2;1007,8;0;0;0;0;0;0;0;0;0;0,25;27,3;75;22,5;29,8;14,33;11.378;0,08;1270;5;100;60
Junio;7;7/06/2018;4:00:00;24,1;24,3;24,1;33;6,8;0;ESE;0;0,4;ESE;24,1;23,3;23,3;22,1;1008,3;0;0;0;0;0;0;0;0;0;0,241;27,1;76;22,5;29,5;14,64;11.392;0,08;1268;5;100;60
Junio;7;7/06/2018;5:00:00;23,8;24,1;23,8;33;6,5;0;---;0;0;---;23,8;23;23;21,7;1007,7;0;0;0;0;0;0;0;0;0;0,227;26,8;76;22,2;29,1;14,64;11.397;0,08;1249;5;100;60
Junio;7;7/06/2018;6:00:00;23,9;23,9;23,7;34;7,1;0;---;0;0;---;23,9;23,2;23,2;22,3;1008;0;0;4;0,34;19;0;0;0;0;0,231;26,6;76;22;28,7;14,65;11.414;0,03;1270;5;100;60
Junio;7;7/06/2018;7:00:00;24,8;24,8;23,9;34;7,9;0;---;0;0;---;24,8;24,2;24,2;24,4;1009;0,2;0;61;5,25;105;0;0;0;0;0,271;26,6;76;22;28,7;14,65;11.425;0,05;1220;5;98,1;60
Junio;7;7/06/2018;8:00:00;26,4;26,4;24,8;35;9,7;0;WSW;0;1,8;SSE;26,4;25,7;25,7;27,3;1009,7;0;0;167;14,36;258;0,8;0,34;1,4;0;0,336;26,8;77;22,5;29,2;14,94;11.417;0,13;1256;5;100;60
Junio;7;7/06/2018;9:00:00;27,7;27,7;26,4;55;17,9;0;WSW;0;1,8;WSW;27,7;28,5;28,5;31,7;1010;0;0;292;25,12;396;2,4;1,03;3,3;0;0,391;27,3;77;22,9;30,1;14,93;11.395;0,2;1234;5;99,2;60
Junio;7;7/06/2018;10:00:00;29,8;29,8;27,7;66;22,7;0;W;0;1,8;W;29,8;33,8;33,8;39,3;1009,5;0;0;503;43,26;784;5,4;2,31;7,9;0;0,477;28,2;76;23,5;32;14,6;11.342;0,36;1241;5;99,8;60
Junio;7;7/06/2018;11:00:00;31,4;31,5;29,8;67;24,6;0,4;NW;1,61;3,6;NW;31,4;37,5;37,5;44,7;1009,1;0;0;831;71,48;879;9;3,86;10,3;0;0,546;29,8;74;24,6;35,4;13,84;11.254;0,56;1268;5;100;60
Junio;7;7/06/2018;12:00:00;32,5;32,7;31,5;66;25,3;0,9;WSW;3,22;3,6;W;32,5;40,4;40,4;47,6;1008,1;0;0;884;76,03;932;10,7;4,59;11,1;0;0,59;31,4;71;25,5;38,7;12,85;11.162;0,61;1260;5;100;60
Junio;7;7/06/2018;13:00:00;33,6;33,7;32,5;65;26,1;0,9;WSW;3,22;3,1;WSW;33,6;43,4;43,4;50,4;1007;0;0;955;82,14;1035;10,9;4,67;11,5;0;0,637;32,8;69;26,3;42,4;12,33;11.084;0,66;1268;5;100;60
Junio;7;7/06/2018;14:00:00;33,1;34,1;33,1;63;25,1;0,4;NNW;1,61;3,1;NNW;33,1;41,1;41,1;47,8;1006,4;0;0;737;63,39;1021;8,1;3,47;10,8;0;0,616;33,9;67;27;45,3;11,85;11.020;0,51;1270;5;100;60
Junio;7;7/06/2018;15:00:00;33,6;33,6;32,6;64;25,9;0,4;WSW;1,61;2,2;NW;33,6;43;43;49,3;1006;0;0;456;39,22;747;4,5;1,93;5,3;0;0,637;34,1;66;26,8;45,3;11,65;11.015;0,33;1269;5;100;60
Junio;7;7/06/2018;16:00:00;32,5;33,8;32,3;66;25,3;0,4;WSW;1,61;2,7;SW;32,5;40,4;40,4;48,1;1006,1;0;0;397;34,15;693;3;1,29;5;0;0,59;34,1;65;26,5;44,8;11,45;11.022;0,28;1272;5;100;60
Junio;7;7/06/2018;17:00:00;31,2;33,2;31,2;65;23,9;0;WNW;0;1,3;NW;31,2;36,3;36,3;37,7;1006,4;0;0;196;16,86;527;1,1;0,47;2,3;0;0,537;33,7;65;26,2;43,6;11,45;11.048;0,15;1271;5;100;60
Junio;7;7/06/2018;18:00:00;30,7;31,2;30,7;58;21,5;0;---;0;0;---;30,7;33,9;33,9;33,4;1007,3;0;0;47;4,04;63;0;0;0;0;0,514;33;67;26,1;42,3;11,85;11.084;0,05;1275;5;100;60
Junio;7;7/06/2018;19:00:00;29,3;30,6;29,3;40;14,3;0;---;0;0;---;29,3;29,4;29,4;27,9;1007,6;0;0;4;0,34;25;0;0;0;0;0,458;32,4;69;26;41,2;12,34;11.113;0,03;1277;5;100;60
Junio;7;7/06/2018;20:00:00;28,6;29,4;28,6;30;9,3;0;---;0;0;---;28,6;27,5;27,5;25,7;1008;0;0;0;0;0;0;0;0;0;0,426;31,7;71;25,8;39,4;12,85;11.148;0,08;1251;5;100;60
Junio;7;7/06/2018;21:00:00;28,1;28,6;28,1;41;13,6;0;---;0;0;---;28,1;27,9;27,9;26,4;1008,7;0;0;0;0;0;0;0;0;0;0,407;31,2;71;25,3;37,7;12,85;11.185;0,08;1273;5;100;60
Junio;7;7/06/2018;22:00:00;27,9;28,3;27,9;40;13;0;---;0;0;---;27,9;27,6;27,6;26;1008,8;0;0;0;0;0;0;0;0;0;0,398;30,7;72;25,1;37,1;13,2;11.207;0,05;1272;5;100;60
Junio;7;7/06/2018;23:00:00;26,9;27,9;26,9;24;4,6;0;---;0;0;---;26,9;25,4;25,4;23,5;1008,7;0;0;0;0;0;0;0;0;0;0,356;30,2;72;24,6;36,1;13,22;11.234;0,08;1274;5;100;60
Junio;8;8/06/2018;0:00:00;26,9;26,9;26,8;25;5,2;0;---;0;0;---;26,9;25,5;25,5;23,6;1008,8;0;0;0;0;0;0;0;0;0;0,356;29,9;73;24,5;35,4;13,53;11.249;0,08;1267;5;100;60
Junio;8;8/06/2018;1:00:00;26,4;26,9;26,4;26;5,4;0;---;0;0;---;26,4;25,2;25,2;23,2;1007,6;0;0;0;0;0;0;0;0;0;0,338;29,4;74;24,3;34,6;13,85;11.256;0,08;1265;5;100;60
Junio;8;8/06/2018;2:00:00;26;26,4;26;24;3,9;0;---;0;0;---;26;24,7;24,7;22,7;1007,5;0;0;0;0;0;0;0;0;0;0,319;29,1;74;23,9;33,8;13,86;11.278;0,08;1231;5;99;60
Junio;8;8/06/2018;3:00:00;25,8;26;25,8;21;1,8;0;---;0;0;---;25,8;24,5;24,5;22,4;1007,9;0;0;0;0;0;0;0;0;0;0,31;28,8;75;24;33,6;14,27;11.290;0,08;1247;5;100;60
Junio;8;8/06/2018;4:00:00;25,3;25,8;25,3;23;2,6;0;---;0;0;---;25,3;24,3;24,3;22,3;1008,3;0;0;0;0;0;0;0;0;0;0,289;28,5;75;23,6;32,7;14,28;11.314;0,08;1243;5;99,9;60
Junio;8;8/06/2018;5:00:00;25,1;25,4;25,1;24;3,1;0;---;0;0;---;25,1;24,3;24,3;22,3;1008,8;0;0;0;0;0;0;0;0;0;0,282;28,2;76;23,5;32;14,6;11.334;0,08;1225;5;98,5;60
Junio;8;8/06/2018;6:00:00;25,1;25,1;24,9;25;3,7;0;---;0;0;---;25,1;24,3;24,3;23,3;1008,9;0;0;4;0,34;18;0;0;0;0;0,282;27,9;76;23,3;31,4;14,6;11.349;0,03;1253;5;100;60
Junio;8;8/06/2018;7:00:00;25,8;25,8;25,1;27;5,4;0;NE;0;0,4;NE;25,8;24,7;24,7;24,3;1009,4;0;0;36;3,1;51;0;0;0;0;0,31;27,8;76;23,2;31,1;14,61;11.360;0,05;1246;5;100;60
Junio;8;8/06/2018;8:00:00;27,8;27,8;25,8;54;17,6;0;NE;0;1,3;NE;27,8;28,4;28,4;29,1;1009,3;0;0;89;7,65;330;0,9;0,39;2;0;0,394;28,1;76;23,4;31,7;14,6;11.347;0,08;1261;5;100;60
Junio;8;8/06/2018;9:00:00;30,6;30,6;27,8;68;24;0;W;0;2,2;WSW;30,6;36,1;36,1;41,4;1009,3;0;0;488;41,97;606;3,5;1,5;5,1;0;0,512;28,9;75;24,1;33,8;14,27;11.300;0,33;1270;5;100;60
Junio;8;8/06/2018;10:00:00;32,3;32,4;30,4;67;25,4;0,4;NW;1,61;3,1;NNW;32,3;40,2;40,2;46,9;1009,6;0;0;686;59;763;6,6;2,83;8,1;0;0,581;30,3;73;24,9;36,6;13,52;11.234;0,48;1268;5;100;60
Junio;8;8/06/2018;11:00:00;33,1;33,2;32,3;65;25,6;0,9;WSW;3,22;4;NNW;33,1;41,7;41,7;49;1010;0;0;813;69,93;954;9,2;3,94;10,7;0;0,613;31,8;71;25,9;39,8;12,85;11.165;0,56;1272;5;100;60
Junio;8;8/06/2018;12:00:00;33,7;33,7;32,7;66;26,4;0,9;WSW;3,22;3,6;NNW;33,7;44;44;51,2;1009,7;0;0;855;73,54;979;10,2;4,37;11,4;0;0,639;33,2;69;26,7;43,7;12,32;11.091;0,58;1275;5;100;60
Junio;8;8/06/2018;13:00:00;33,5;33,9;33,2;64;25,8;0,9;NW;3,22;2,7;W;33,5;42,7;42,7;49,1;1009,1;0;0;623;53,58;1037;8,9;3,81;11,8;0;0,632;34,2;68;27,4;46,6;12,05;11.031;0,48;1275;5;100;60
Junio;8;8/06/2018;14:00:00;26,9;33,5;26,9;48;15;1,3;NE;4,83;4;NE;26,9;26,8;26,8;29,4;1008,4;0,6;3,4;228;19,61;786;3,5;1,5;8,4;0;0,356;34,2;66;26,9;45,7;11,65;11.036;0,23;1248;5;100;60
Junio;8;8/06/2018;15:00:00;27,5;27,5;26,8;56;17,9;0;NE;0;1,3;NE;27,5;28,2;28,2;29,3;1007,7;0,2;3,2;97;8,34;113;1;0,43;1,3;0;0,382;32,9;67;25,9;42;11,85;11.095;0,08;1248;5;100;60
Junio;8;8/06/2018;16:00:00;28;28;27,4;52;17,2;0;NNE;0;1,3;NNE;28;28,6;28,6;30,7;1007,2;0;0;118;10,15;141;0,9;0,39;0,9;0;0,403;31,8;68;25,1;38,8;12,08;11.148;0,1;1272;5;100;60
Junio;8;8/06/2018;17:00:00;29,4;29,8;28;59;20,5;0;NNE;0;0,9;ENE;29,4;31,6;31,6;33,3;1007,2;0;0;206;17,72;311;0,9;0,39;1,1;0;0,461;31,3;70;25,2;37,9;12,55;11.163;0,15;1256;5;100;60
Junio;8;8/06/2018;18:00:00;28,6;29,6;28,6;49;16,8;0;ENE;0;0,4;ENE;28,6;29,3;29,3;29,1;1007,7;0;0;68;5,85;186;0,2;0,09;0,7;0;0,426;31,1;71;25,2;37,4;12,85;11.180;0,05;1219;5;98;60
Junio;8;8/06/2018;19:00:00;27,7;28,6;27,7;40;12,8;0;ENE;0;0,4;ENE;27,7;27,2;27,2;26;1007,8;0;0;2;0,17;14;0;0;0;0;0,389;30,7;72;25,1;37,1;13,2;11.195;0,03;1238;5;99,5;60
Junio;8;8/06/2018;20:00:00;26,7;27,7;26,7;31;8,2;0;---;0;0;---;26,7;25,7;25,7;24,2;1008,2;0;0;0;0;0;0;0;0;0;0,35;30,1;72;24,5;35,8;13,23;11.235;0,08;1248;5;100;60
Junio;8;8/06/2018;21:00:00;26,2;26,8;26,2;38;10,7;0;---;0;0;---;26,2;25,6;25,6;24,3;1008,7;0;0;0;0;0;0;0;0;0;0,326;29,7;73;24,3;34,9;13,54;11.262;0,08;1236;5;99,4;60
Junio;8;8/06/2018;22:00:00;25,6;26,3;25,6;25;4,1;0;---;0;0;---;25,6;24,6;24,6;23;1008,9;0;0;0;0;0;0;0;0;0;0,303;29,2;73;23,8;33,8;13,56;11.292;0,08;1222;5;98,2;60
Junio;8;8/06/2018;23:00:00;25,2;25,6;25,2;25;3,8;0;---;0;0;---;25,2;24,4;24,4;22,8;1008,8;0;0;0;0;0;0;0;0;0;0,287;28,8;74;23,7;33,4;13,87;11.305;0,08;1238;5;99,5;60
Junio;9;9/06/2018;0:00:00;25;25,2;24,9;23;2,4;0;---;0;0;---;25;24,2;24,2;22,6;1008,2;0;0;0;0;0;0;0;0;0;0,278;28,5;74;23,4;32,5;13,88;11.318;0,08;1222;5;98,2;60
Junio;9;9/06/2018;1:00:00;24,7;25;24,7;23;2,2;0;---;0;0;---;24,7;23,8;23,8;22,2;1007,7;0;0;0;0;0;0;0;0;0;0,266;28,2;75;23,3;31,8;14,3;11.326;0,08;1235;5;99,3;60
Junio;9;9/06/2018;2:00:00;24,5;24,7;24,4;25;3,2;0;---;0;0;---;24,5;23,6;23,6;21,9;1007,6;0;0;0;0;0;0;0;0;0;0,257;27,9;75;23,1;31,3;14,3;11.337;0,08;1224;5;98,4;60
Junio;9;9/06/2018;3:00:00;24,3;24,5;24,3;26;3,5;0;---;0;0;---;24,3;23,3;23,3;21,7;1007,7;0;0;0;0;0;0;0;0;0;0,248;27,6;76;23;30,6;14,62;11.353;0,08;1226;5;98,6;60
Junio;9;9/06/2018;4:00:00;23,9;24,3;23,9;27;3,8;0;---;0;0;---;23,9;22,9;22,9;21,3;1008;0;0;0;0;0;0;0;0;0;0,234;27,4;76;22,8;30,2;14,62;11.370;0,08;1221;5;98,2;60
Junio;9;9/06/2018;5:00:00;23,8;23,9;23,8;28;4,2;0;---;0;0;---;23,8;22,8;22,8;21,2;1008;0;0;0;0;0;0;0;0;0;0,229;27,2;76;22,6;29,7;14,63;11.382;0,08;1224;5;98,4;60
Junio;9;9/06/2018;6:00:00;23,6;23,8;23,5;29;4,5;0;---;0;0;---;23,6;22,6;22,6;21,6;1008,1;0;0;3;0,26;16;0;0;0;0;0,218;26,9;76;22,4;29,3;14,64;11.395;0,03;1234;5;99,2;60
Junio;9;9/06/2018;7:00:00;24,6;24,6;23,6;27;4,3;0;---;0;0;---;24,6;23,7;23,7;23,3;1008,4;0;0;37;3,18;56;0;0;0;0;0,259;26,8;77;22,5;29,2;14,94;11.401;0,05;1229;5;98,8;60
Junio;9;9/06/2018;8:00:00;27;27;24,5;57;17,8;0;ENE;0;0,4;ENE;27;27,6;27,6;28,6;1008,4;0;0;112;9,63;253;0,9;0,39;1,7;0;0,361;26,9;77;22,6;29,4;14,94;11.395;0,08;1263;5;100;60
Junio;9;9/06/2018;9:00:00;29,7;29,7;27;69;23,4;0;ESE;0;1,8;E;29,7;34,3;34,3;39,1;1008,8;0;0;420;36,12;582;3,2;1,37;4,7;0;0,475;27,8;76;23,2;31,1;14,61;11.354;0,28;1262;5;100;60
Junio;9;9/06/2018;10:00:00;31,9;31,9;29,7;66;24,8;0;SE;0;1,8;SE;31,9;38,8;38,8;45,3;1009,1;0;0;650;55,91;754;6,2;2,66;7,8;0;0,567;29,2;74;24,1;34,1;13,86;11.290;0,43;1259;5;100;60
Junio;9;9/06/2018;11:00:00;32,9;32,9;31,6;64;25,2;0;ENE;0;1,3;ENE;32,9;40,8;40,8;48,1;1009;0;0;800;68,81;879;8,9;3,81;10;0;0,606;30,8;72;25,2;37,3;13,2;11.203;0,53;1231;5;99;60
Junio;9;9/06/2018;12:00:00;33,8;33,8;32,7;63;25,7;0,4;W;1,61;2,2;ESE;33,8;43,1;43,1;50,2;1008,9;0;0;880;75,69;921;10,6;4,54;11;0;0,644;32,3;70;26,1;41,2;12,55;11.128;0,61;1272;5;100;60
