Año;Dia;Mes;Fecha;Hora;Temp out;Hi Temp;Low Temp;Out Hum;Dew;Wind Speed;Wind Dir;Wind Run;Hi Speed;Hi Dir;Wind Chill;Heat Index;THW Index;THSW Index;Bar  ;Rain;Rain Rate;Solar Rad;Solar Energy;Hi Solar Rad;UV  Index;UV  Dose;Hi  UV;Heat D-D;Cool D-D;In Temp;In Hum;In Dew;In Heat;In EMC;In Air Density;ET ;Wind Samp;Wind Tx;ISS Recept;Arc. Int.
2020;21;1;21/01/2020;23:00:00;23,9;24,8;23,9;83;20,8;0;---;0;0;---;23,9;25,4;25,4;---;758,3;0;0;0;0;0;0;0;0;0;0,231;27,8;63;20,1;29,4;11,31;1,1435;0,03;1399;1;100;60
2020;22;1;22/01/2020;0:00:00;23,3;23,9;23,2;85;20,6;0;---;0;0;---;23,3;24,5;24,5;---;758,2;0;0;0;0;0;0;0;0;0;0,206;27,5;64;20,1;29;11,52;1,1447;0,03;1399;1;100;60
2020;22;1;22/01/2020;1:00:00;22,9;23,3;22,9;85;20,2;0;---;0;0;---;22,9;24,1;24,1;---;757,6;0;0;0;0;0;0;0;0;0;0,19;27,2;65;20;28,6;11,73;1,1451;0,03;1398;1;100;60
2020;22;1;22/01/2020;2:00:00;22,6;22,9;22,6;86;20,1;0;---;0;0;---;22,6;23,7;23,7;---;757,5;0;0;0;0;0;0;0;0;0;0,176;26,8;66;19,9;28,1;11,94;1,1464;0,03;1399;1;100;60
2020;22;1;22/01/2020;3:00:00;22,7;22,7;22,4;86;20,3;0;SSW;0;0,4;SSW;22,7;23,9;23,9;---;757;0;0;0;0;0;0;0;0;0;0,183;26,6;67;20;27,8;12,15;1,1465;0,03;1403;1;100;60
2020;22;1;22/01/2020;4:00:00;23,6;23,6;22,7;86;21,1;0;SSW;0;0,4;SSW;23,6;25;25;---;757,1;0;0;0;0;0;0;0;0;0;0,218;26,4;67;19,8;27,6;12,16;1,1479;0,03;1402;1;100;60
2020;22;1;22/01/2020;5:00:00;23,7;23,8;23,6;85;21;0;---;0;0;---;23,7;25,3;25,3;---;757,6;0;0;0;0;0;0;0;0;0;0,225;26,4;68;20;27,6;12,37;1,1482;0,03;1404;1;100;60
2020;22;1;22/01/2020;6:00:00;23,4;23,8;23,4;85;20,8;0;SSW;0;0,9;SSW;23,4;24,8;24,8;---;758,1;0;0;0;0;0;0;0;0;0;0,213;26,3;68;19,9;27,5;12,38;1,1496;0,03;1404;1;100;60
2020;22;1;22/01/2020;7:00:00;23,7;23,7;23,3;86;21,2;0;SSW;0;0,4;SSW;23,7;25,3;25,3;---;758,8;0;0;17;1,46;51;0;0;0;0;0,225;26,2;69;20;27,4;12,59;1,1508;0,03;1403;1;100;60
2020;22;1;22/01/2020;8:00:00;24,8;24,8;23,7;83;21,7;0;SSW;0;0,4;SSW;24,8;26,6;26,6;---;759,4;0;0;65;5,59;113;0;0;0,5;0;0,269;25,4;59;16,8;25,9;10,64;1,1595;0,05;1403;1;100;60
2020;22;1;22/01/2020;9:00:00;26;26;24,8;79;22,1;0;SE;0;2,2;SSW;26;28;28;---;759,8;0;0;125;10,75;276;0,7;0,3;1,7;0;0,319;24,3;48;12,6;24,3;8,93;1,1698;0,08;1402;1;100;60
2020;22;1;22/01/2020;10:00:00;28,2;28,2;26,1;76;23,6;0,4;SSE;1,61;3,1;S;28,2;32,2;32,2;---;759,9;0;0;326;28,04;837;2,7;1,16;5,2;0;0,412;24,4;48;12,7;24,3;8,93;1,1693;0,23;1399;1;100;60
2020;22;1;22/01/2020;11:00:00;29,7;30,3;28,2;68;23,1;0,9;W;3,22;4;W;29,7;33,9;33,9;---;759,5;0;0;659;56,68;891;5,5;2,36;6,9;0;0,472;25,8;61;17,7;26,4;10,98;1,1571;0,43;1404;1;100;60
2020;22;1;22/01/2020;12:00:00;31,1;31,1;29,2;68;24,5;0,9;W;3,22;4;W;31,1;36,7;36,7;---;758,7;0;0;453;38,96;874;5,2;2,23;8,5;0;0,532;25,6;50;14,4;25,6;9,19;1,1613;0,33;1402;1;100;60
2020;22;1;22/01/2020;13:00:00;32;32,1;30,9;59;23;0,9;W;3,22;4;W;32;36,9;36,9;---;758;0;0;616;52,98;942;6,6;2,83;9,2;0;0,569;26,1;45;13,2;25,9;8,37;1,1593;0,46;1403;1;100;60
2020;22;1;22/01/2020;14:00:00;33;33,1;32;56;23,1;1,3;W;4,83;4,5;WNW;33;38,4;38,4;---;757;0;0;746;64,16;954;6,4;2,74;8,5;0;0,611;26,8;43;13,2;26,5;8,04;1,1551;0,51;1376;1;100;60
2020;22;1;22/01/2020;15:00:00;32,4;33,2;32,2;57;22,8;0,9;W;3,22;4;WNW;32,4;37,3;37,3;---;756,3;0;0;432;37,16;696;3,5;1,5;5,4;0;0,586;27,3;42;13,2;26,9;7,85;1,1523;0,33;1403;1;100;60
2020;22;1;22/01/2020;16:00:00;30,8;32,7;30,8;67;24;0,4;WNW;1,61;2,7;W;30,8;36,1;36,1;---;756,2;0;0;221;19,01;496;1,4;0,6;2,7;0;0,521;27,1;41;12,7;26,6;7,74;1,1535;0,18;1404;1;100;60
2020;22;1;22/01/2020;17:00:00;27,7;31,3;27,7;77;23,3;0,9;N;3,22;4,5;N;27,7;31;31;---;756,7;0;0;164;14,11;399;0,3;0,13;0,8;0;0,391;28,3;52;17,5;29,1;9,39;1,1435;0,13;1404;1;100;60
2020;22;1;22/01/2020;18:00:00;26,3;27,7;26,3;80;22,6;0,9;WNW;3,22;4,9;NNE;26,3;28,5;28,5;---;757,4;0;0;34;2,92;91;0;0;0;0;0,331;28,6;61;20,4;30,6;10,95;1,1388;0,05;1401;1;100;60
2020;22;1;22/01/2020;19:00:00;25,8;26,3;25,8;81;22,3;0,4;NNW;1,61;2,7;NW;25,8;27,8;27,8;---;758;0;0;0;0;0;0;0;0;0;0,31;28,3;63;20,6;30,2;11,29;1,1406;0;1403;1;100;60
2020;22;1;22/01/2020;20:00:00;25,4;25,8;25,4;82;22,1;0,4;NW;1,61;2,2;N;25,4;27,4;27,4;---;758,7;0;0;0;0;0;0;0;0;0;0,296;27,8;64;20,4;29,6;11,51;1,1437;0,03;1401;1;100;60
2020;22;1;22/01/2020;21:00:00;25,2;25,4;25,2;82;21,9;0;WNW;0;1,3;NNW;25,2;27,1;27,1;---;759,5;0;0;0;0;0;0;0;0;0;0,287;27,6;64;20,2;29,2;11,52;1,1461;0,03;1404;1;100;60
2020;22;1;22/01/2020;22:00:00;25,3;25,4;25,2;82;22;0;WNW;0;0,4;WNW;25,3;27,3;27,3;---;759,7;0;0;0;0;0;0;0;0;0;0,292;27,3;64;19,9;28,6;11,53;1,1483;0,03;1400;1;100;60
2020;22;1;22/01/2020;23:00:00;24,7;25,3;24,7;83;21,6;0;---;0;0;---;24,7;26,5;26,5;---;759,4;0;0;0;0;0;0;0;0;0;0,266;27,1;65;19,9;28,3;11,74;1,1486;0,03;1403;1;100;60
2020;23;1;23/01/2020;0:00:00;23,8;24,7;23,8;85;21,1;0;---;0;0;---;23,8;25,3;25,3;---;759,4;0;0;0;0;0;0;0;0;0;0,227;26,8;66;19,9;28,1;11,94;1,1494;0,03;1378;1;100;60
2020;23;1;23/01/2020;1:00:00;24,3;24,3;23,8;85;21,6;0;---;0;0;---;24,3;26;26;---;758,9;0;0;0;0;0;0;0;0;0;0,248;26,6;67;20;27,8;12,15;1,1493;0,03;1403;1;100;60
2020;23;1;23/01/2020;2:00:00;23,6;24,3;23,6;85;20,9;0;WNW;0;0,4;WNW;23,6;25,1;25,1;---;758,3;0;0;0;0;0;0;0;0;0;0,22;26,4;68;20;27,6;12,37;1,1492;0,03;1400;1;100;60
2020;23;1;23/01/2020;3:00:00;23,2;23,6;23,2;86;20,7;0;WNW;0;0,4;WNW;23,2;24,4;24,4;---;757,8;0;0;0;0;0;0;0;0;0;0,204;26,2;68;19,8;27,3;12,39;1,1496;0,03;1402;1;100;60
2020;23;1;23/01/2020;4:00:00;22,5;23,2;22,5;86;20;0;---;0;0;---;22,5;23,6;23,6;---;757,6;0;0;0;0;0;0;0;0;0;0,174;26;69;19,9;27,2;12,6;1,1499;0,03;1405;1;100;60
2020;23;1;23/01/2020;5:00:00;22,4;22,6;22,2;87;20,2;0;---;0;0;---;22,4;23,6;23,6;---;758,1;0;0;0;0;0;0;0;0;0;0,171;25,7;69;19,6;26,7;12,62;1,1524;0,03;1400;1;100;60
2020;23;1;23/01/2020;6:00:00;23,2;23,2;22,4;84;20,3;0;WNW;0;0,9;WNW;23,2;24,3;24,3;---;758,4;0;0;0;0;0;0;0;0;0;0,201;25,6;70;19,7;26,7;12,89;1,1532;0,03;1401;1;100;60
2020;23;1;23/01/2020;7:00:00;23,5;23,5;23,1;84;20,6;0;WNW;0;0,9;WNW;23,5;24,8;24,8;---;759;0;0;16;1,38;63;0;0;0;0;0,215;25,6;70;19,7;26,7;12,89;1,154;0,03;1402;1;100;60
2020;23;1;23/01/2020;8:00:00;24,9;24,9;23,5;80;21,3;0;WNW;0;0,9;WNW;24,9;26,6;26,6;---;759,8;0;0;89;7,65;125;0,1;0,04;0,5;0;0,275;25,9;71;20,2;27,2;13,11;1,1531;0,05;1373;1;100;60
2020;23;1;23/01/2020;9:00:00;27,3;27,3;24,9;73;22;0,4;ESE;1,61;2,2;ESE;27,3;29,6;29,6;---;759,8;0;0;178;15,31;388;1,5;0,64;2,6;0;0,373;25,7;64;18,3;26,4;11,59;1,157;0,13;1402;1;100;60
2020;23;1;23/01/2020;10:00:00;29,5;29,6;27,3;63;21,7;0,4;SSE;1,61;2,7;WNW;29,5;32,6;32,6;---;759,7;0;0;549;47,22;668;4;1,71;5,4;0;0,465;25,6;54;15,6;25,8;9,79;1,1613;0,38;1400;1;100;60
2020;23;1;23/01/2020;11:00:00;30,6;30,6;29,5;61;22,2;0,4;W;1,61;2,7;WSW;30,6;34,5;34,5;---;759,3;0;0;726;62,44;874;6,4;2,74;7,7;0;0,512;25,9;46;13,4;25,8;8,48;1,1621;0,48;1403;1;100;60
2020;23;1;23/01/2020;12:00:00;31,7;31,8;30,6;59;22,7;0,9;W;3,22;3,6;WNW;31,7;36,2;36,2;---;758,6;0;0;865;74,4;958;8,2;3,51;8,9;0;0,558;26,7;46;14,1;26,6;8,45;1,1569;0,61;1378;1;100;60
2020;23;1;23/01/2020;13:00:00;32,4;32,4;31,6;60;23,6;1,3;W;4,83;4;WNW;32,4;38,1;38,1;---;757,8;0;0;849;73,02;902;8,8;3,77;9,1;0;0,586;29,8;54;19,5;31,5;9,74;1,1365;0,61;1401;1;100;60
2020;23;1;23/01/2020;14:00:00;32,9;32,9;31,7;60;24,1;1,3;WNW;4,83;4,9;W;32,9;39,3;39,3;---;756,9;0;0;679;58,4;918;6,5;2,79;8,2;0;0,606;28,6;45;15,5;29,1;8,28;1,1453;0,48;1400;1;100;60
2020;23;1;23/01/2020;15:00:00;31,6;32,9;31,6;61;23,2;1,8;WNW;6,44;4,9;WNW;31,6;36,4;36,4;---;756,5;0;0;657;56,51;780;4,7;2,01;6,3;0;0,553;28,4;43;14,6;28,5;7,99;1,1467;0,48;1379;1;100;60
2020;23;1;23/01/2020;16:00:00;30,5;31,6;30,5;63;22,7;1,3;WNW;4,83;4,5;W;30,5;34,8;34,8;---;756,5;0;0;390;33,54;510;2,1;0,9;3;0;0,507;27,9;43;14,2;27,8;8;1,1488;0,3;1401;1;100;60
2020;23;1;23/01/2020;17:00:00;30,1;30,7;30;66;23,1;0,9;W;3,22;3,6;W;30,1;34,6;34,6;---;756,7;0;0;271;23,31;420;0,4;0,17;1,2;0;0,491;29,2;50;17,7;30,2;9,06;1,1399;0,2;1402;1;100;60
2020;23;1;23/01/2020;18:00:00;27,9;30,2;27,9;72;22,4;0;W;0;1,8;W;27,9;30,7;30,7;---;756,9;0;0;55;4,73;153;0;0;0;0;0,398;29,6;55;19,6;31,3;9,85;1,1359;0,05;1401;1;100;60
2020;23;1;23/01/2020;19:00:00;26,2;27,9;26,2;79;22,2;0;NNW;0;1,3;NNW;26,2;28,2;28,2;---;757,5;0;0;0;0;0;0;0;0;0;0,326;29,1;58;20;30,9;10,35;1,138;0;1399;1;100;60
2020;23;1;23/01/2020;20:00:00;25,1;26,1;25,1;82;21,8;0;NNW;0;0,4;NNW;25,1;26,9;26,9;---;757,9;0;0;0;0;0;0;0;0;0;0,28;28,5;59;19,7;30,1;10,55;1,1411;0,03;1377;1;100;60
2020;23;1;23/01/2020;21:00:00;24,4;25,1;24,4;83;21,4;0;NNW;0;0,9;NNW;24,4;26,2;26,2;---;758,5;0;0;0;0;0;0;0;0;0;0,255;28,1;61;19,8;29,6;10,95;1,1434;0,03;1399;1;100;60
2020;23;1;23/01/2020;22:00:00;24,1;24,4;24,1;83;21;0;NNW;0;0,9;NNW;24,1;25,7;25,7;---;758,8;0;0;0;0;0;0;0;0;0;0,238;27,6;62;19,7;28,9;11,12;1,1459;0,03;1403;1;100;60
2020;23;1;23/01/2020;23:00:00;23,9;24,1;23,8;84;21,1;0;E;0;0,9;NNW;23,9;25,6;25,6;---;758,6;0;0;0;0;0;0;0;0;0;0,234;27,3;63;19,6;28,5;11,33;1,147;0,03;1402;1;100;60
2020;24;1;24/01/2020;0:00:00;23,9;23,9;23,9;85;21,2;0;E;0;0,4;E;23,9;25,6;25,6;---;758,5;0;0;0;0;0;0;0;0;0;0,231;26,9;64;19,6;28,1;11,54;1,1482;0,03;1400;1;100;60
2020;24;1;24/01/2020;1:00:00;23,7;23,9;23,7;85;21;0;E;0;0,4;E;23,7;25,2;25,2;---;758,2;0;0;0;0;0;0;0;0;0;0,222;26,7;65;19,6;27,8;11,75;1,1486;0,03;1401;1;100;60
2020;24;1;24/01/2020;2:00:00;22,9;23,7;22,9;86;20,5;0;E;0;0,4;E;22,9;24,2;24,2;---;757,6;0;0;0;0;0;0;0;0;0;0,192;26,5;66;19,6;27,6;11,96;1,1484;0,03;1399;1;100;60
2020;24;1;24/01/2020;3:00:00;22,8;22,9;22,7;85;20,1;0;E;0;0,4;E;22,8;23,9;23,9;---;757,4;0;0;0;0;0;0;0;0;0;0,185;26,2;67;19,6;27,3;12,17;1,1494;0,03;1402;1;100;60
2020;24;1;24/01/2020;4:00:00;22,2;22,8;22,2;85;19,6;0;---;0;0;---;22,2;23,2;23,2;---;757,3;0;0;0;0;0;0;0;0;0;0,162;26;67;19,4;27,1;12,17;1,1502;0,03;1399;1;100;60
2020;24;1;24/01/2020;5:00:00;22;22,3;21,9;86;19,5;0;E;0;0,4;E;22;23,1;23,1;---;757,8;0;0;0;0;0;0;0;0;0;0,153;25,7;68;19,3;26,7;12,42;1,1524;0,03;1403;1;100;60
2020;24;1;24/01/2020;6:00:00;22,2;22,2;21,7;86;19,8;0;---;0;0;---;22,2;23,3;23,3;---;758,4;0;0;0;0;0;0;0;0;0;0,162;25,4;69;19,3;26,5;12,64;1,1542;0,03;1400;1;100;60
2020;24;1;24/01/2020;7:00:00;22,9;22,9;22,2;85;20,2;0;---;0;0;---;22,9;24,1;24,1;---;759;0;0;22;1,89;67;0;0;0;0;0,19;25,4;69;19,3;26,5;12,64;1,155;0,03;1401;1;100;60
2020;24;1;24/01/2020;8:00:00;24,1;24,1;22,9;83;21;0;E;0;0,9;E;24,1;25,7;25,7;---;759,7;0;0;76;6,54;127;0,2;0,09;0,7;0;0,238;25,4;68;19,1;26,4;12,44;1,1565;0,05;1399;1;100;60
2020;24;1;24/01/2020;9:00:00;27,3;27,3;24,1;76;22,7;0;ESE;0;2,7;S;27,3;30,1;30,1;---;760,2;0;0;214;18,41;418;1,4;0,6;2,3;0;0,375;24,7;62;16,9;25,2;11,22;1,1634;0,13;1401;1;100;60
2020;24;1;24/01/2020;10:00:00;27,7;27,7;27;73;22,4;0;WSW;0;2,7;SSE;27,7;30,3;30,3;---;760,6;0;0;242;20,81;359;2,3;0,99;3,2;0;0,389;24,8;58;16;25,2;10,48;1,1649;0,15;1404;1;100;60
2020;24;1;24/01/2020;11:00:00;28,3;28,3;27,7;71;22,5;0,4;WSW;1,61;2,2;WNW;28,3;31,4;31,4;---;760,3;0;0;392;33,72;652;4,2;1,8;4,9;0;0,414;25,2;56;15,8;25,4;10,16;1,1634;0,28;1401;1;100;60
2020;24;1;24/01/2020;12:00:00;30,7;30,7;28,3;60;22;0,4;W;1,61;2,2;W;30,7;34,4;34,4;---;759,5;0;0;491;42,23;923;5,7;2,44;8,7;0;0,514;26,2;55;16,4;26,5;9,89;1,1575;0,33;1399;1;100;60
2020;24;1;24/01/2020;13:00:00;32;32,1;30,6;54;21,5;0,4;WSW;1,61;2,7;WSW;32;35,7;35,7;---;758,7;0;0;761;65,45;810;7,8;3,34;8,3;0;0,569;25,9;45;13;25,7;8,38;1,1615;0,53;1396;1;100;60
2020;24;1;24/01/2020;14:00:00;32,9;33,1;31,9;56;22,9;0,9;WNW;3,22;3,6;W;32,9;38,2;38,2;---;757,8;0;0;693;59,61;807;6,5;2,79;7,8;0;0,606;26,8;45;13,9;26,6;8,34;1,1554;0,51;1397;1;100;60
2020;24;1;24/01/2020;15:00:00;32,5;32,9;32,5;53;21,7;1,3;W;4,83;4,5;W;32,5;36,4;36,4;---;757,1;0;0;610;52,47;726;4,2;1,8;5,7;0;0,59;26,8;43;13,2;26,5;8,04;1,1553;0,46;1392;1;100;60
2020;24;1;24/01/2020;16:00:00;31,3;32,5;31,3;56;21,5;0,4;W;1,61;3,1;WSW;31,3;34,7;34,7;---;757;0;0;192;16,51;452;1,2;0,51;2,5;0;0,542;26,4;42;12,4;26;7,86;1,1576;0,15;1394;1;100;60
2020;24;1;24/01/2020;17:00:00;30,1;31,3;30,1;63;22,2;0,9;W;3,22;3,1;W;30,1;33,8;33,8;---;757,1;0;0;120;10,32;227;0,3;0,13;0,8;0;0,488;27,9;49;16,2;28,3;8,9;1,1472;0,1;1401;1;100;60
2020;24;1;24/01/2020;18:00:00;28,2;30,1;28,2;70;22,2;0,4;W;1,61;2,2;W;28,2;31,1;31,1;---;757,5;0;0;33;2,84;72;0;0;0;0;0,412;28,5;53;18;29,5;9,58;1,1431;0,05;1401;1;100;60
2020;24;1;24/01/2020;19:00:00;27,1;28,2;27,1;75;22,3;0;W;0;0,4;W;27,1;29,4;29,4;---;758;0;0;0;0;0;0;0;0;0;0,366;28,3;56;18,7;29,4;10,05;1,1438;0;1400;1;100;60
2020;24;1;24/01/2020;20:00:00;26,4;27,1;26,4;77;22,1;0;W;0;0,4;W;26,4;28,5;28,5;---;758,4;0;0;0;0;0;0;0;0;0;0,338;27,9;57;18,6;29;10,2;1,1457;0,03;1402;1;100;60
2020;24;1;24/01/2020;21:00:00;25,9;26,4;25,9;78;21,8;0;W;0;0,4;W;25,9;27,7;27,7;---;759;0;0;0;0;0;0;0;0;0;0,315;27,6;59;18,9;28,7;10,55;1,1475;0,03;1398;1;100;60
2020;24;1;24/01/2020;22:00:00;25,7;25,9;25,7;79;21,8;0;W;0;0,4;W;25,7;27,6;27,6;---;759,3;0;0;0;0;0;0;0;0;0;0,308;27,3;60;18,8;28,2;10,75;1,1493;0,03;1399;1;100;60
2020;24;1;24/01/2020;23:00:00;25,6;25,7;25,6;79;21,7;0;W;0;0,9;W;25,6;27,4;27,4;---;759,2;0;0;0;0;0;0;0;0;0;0,303;27,2;60;18,7;28,1;10,75;1,1498;0,03;1397;1;100;60
2020;25;1;25/01/2020;0:00:00;25,1;25,6;25,1;80;21,4;0;W;0;0,9;W;25,1;26,8;26,8;---;759,3;0;0;0;0;0;0;0;0;0;0,282;26,9;62;19;27,9;11,14;1,1502;0,03;1399;1;100;60
2020;25;1;25/01/2020;1:00:00;24,3;25,2;24,2;83;21,2;0;W;0;0,4;W;24,3;25,9;25,9;---;758,7;0;0;0;0;0;0;0;0;0;0,248;26,6;63;19;27,6;11,35;1,1507;0,03;1400;1;100;60
2020;25;1;25/01/2020;2:00:00;23,5;24,3;23,5;84;20,6;0;---;0;0;---;23,5;24,8;24,8;---;758,5;0;0;0;0;0;0;0;0;0;0,215;26,4;64;19;27,3;11,56;1,1512;0,03;1399;1;100;60
2020;25;1;25/01/2020;3:00:00;23;23,5;23;84;20,1;0;W;0;0,4;W;23;24,2;24,2;---;758,3;0;0;0;0;0;0;0;0;0;0,194;26,2;65;19,1;27,1;11,77;1,1516;0,03;1398;1;100;60
2020;25;1;25/01/2020;4:00:00;22,7;23;22,7;84;19,8;0;W;0;0,4;W;22,7;23,8;23,8;---;758,1;0;0;0;0;0;0;0;0;0;0,181;26;66;19,2;27;11,97;1,1518;0,03;1398;1;100;60
2020;25;1;25/01/2020;5:00:00;22,2;22,7;22,2;85;19,5;0;---;0;0;---;22,2;23,2;23,2;---;758,4;0;0;0;0;0;0;0;0;0;0,16;25,7;67;19,1;26,6;12,19;1,1537;0,03;1399;1;100;60
2020;25;1;25/01/2020;6:00:00;21,6;22,2;21,6;85;19;0;---;0;0;---;21,6;22,6;22,6;---;758,7;0;0;0;0;0;0;0;0;0;0,137;25,4;68;19,1;26,4;12,44;1,1551;0,03;1376;1;100;60
2020;25;1;25/01/2020;7:00:00;22;22;21,5;86;19,5;0;---;0;0;---;22;23,1;23,1;---;759,4;0;0;15;1,29;54;0;0;0;0;0,153;25,3;68;18,9;26,2;12,45;1,157;0;1398;1;100;60
2020;25;1;25/01/2020;8:00:00;26,1;26,1;22;79;22,1;0;WNW;0;0,9;WNW;26,1;28,1;28,1;---;759,9;0;0;131;11,27;225;0,2;0,09;0,8;0;0,322;25,3;69;19,2;26,3;12,65;1,1571;0,08;1400;1;100;60
2020;25;1;25/01/2020;9:00:00;28,1;28,1;26,1;72;22,5;0;WNW;0;1,8;S;28,1;31,1;31,1;---;760,2;0;0;231;19,87;404;1,5;0,64;2,3;0;0,405;25,8;68;19,4;26,8;12,41;1,1556;0,15;1402;1;100;60
2020;25;1;25/01/2020;10:00:00;30;30;28,1;67;23,2;0,4;WNW;1,61;3,1;W;30;34,6;34,6;---;760,2;0;0;538;46,27;636;3,7;1,59;5;0;0,486;26,8;67;20,2;28,2;12,14;1,1502;0,36;1402;1;100;60
2020;25;1;25/01/2020;11:00:00;31,1;31,3;29,9;62;23;0,9;W;3,22;4;W;31,1;35,4;35,4;---;760;0;0;722;62,1;809;6,2;2,66;7,3;0;0,532;28,1;67;21,4;30,3;12,1;1,1432;0,51;1404;1;100;60
2020;25;1;25/01/2020;12:00:00;31,3;31,8;31;64;23,7;1,3;WNW;4,83;4;NNE;31,3;36,2;36,2;---;759,2;0;0;759;65,28;935;7,6;3,26;8,9;0;0,539;29,3;66;22,3;32,7;11,86;1,1357;0,53;1405;1;100;60
2020;25;1;25/01/2020;13:00:00;32,2;32,4;31,3;59;23,1;1,3;W;4,83;4;W;32,2;37,3;37,3;---;758,4;0;0;745;64,08;923;7,6;3,26;8,9;0;0,576;30,3;65;23;34,8;11,59;1,129;0,51;1402;1;100;60
2020;25;1;25/01/2020;14:00:00;33;33,4;32,1;55;22,8;0,9;W;3,22;3,1;N;33;38,2;38,2;---;757,3;0;0;750;64,51;844;6,8;2,91;8;0;0,611;31,2;64;23,5;35,9;11,33;1,1233;0,53;1405;1;100;60
2020;25;1;25/01/2020;15:00:00;33,1;33,1;32,6;55;22,8;0,9;W;3,22;3,6;WSW;33,1;38,3;38,3;---;756,9;0;0;407;35,01;789;3,6;1,54;6,2;0;0,613;31,7;62;23,5;36,8;10,97;1,1209;0,33;1403;1;100;60
2020;25;1;25/01/2020;16:00:00;32,4;33,2;32,4;57;22,8;0,4;W;1,61;2,7;W;32,4;37,3;37,3;---;756,8;0;0;287;24,69;545;1,6;0,69;3,1;0;0,586;31,8;61;23,3;36,8;10,78;1,1207;0,23;1400;1;100;60
2020;25;1;25/01/2020;17:00:00;31,2;32,4;30,8;62;23,1;0,4;W;1,61;3,1;W;31,2;35,7;35,7;---;757;0;0;124;10,67;186;0,2;0,09;0,8;0;0,537;31,4;62;23,3;36,2;10,98;1,1222;0,1;1402;1;100;60
2020;25;1;25/01/2020;18:00:00;29,5;31,5;29,5;68;23;0;N;0;1,8;WSW;29,5;33,6;33,6;---;757,3;0;0;63;5,42;181;0;0;0;0;0,465;30,9;63;23,1;35,4;11,2;1,125;0,05;1402;1;100;60
2020;25;1;25/01/2020;19:00:00;27,9;29,5;27,9;73;22,7;0;N;0;0,4;N;27,9;30,9;30,9;---;757,6;0;0;0;0;0;0;0;0;0;0,4;30,2;64;22,7;34,4;11,39;1,129;0;1400;1;100;60
2020;25;1;25/01/2020;20:00:00;26,9;27,9;26,9;78;22,7;0;---;0;0;---;26,9;29,4;29,4;---;758;0;0;0;0;0;0;0;0;0;0,356;29,7;65;22,4;33,3;11,63;1,1321;0,03;1402;1;100;60
2020;25;1;25/01/2020;21:00:00;25,6;26,9;25,6;81;22,1;0;---;0;0;---;25,6;27,5;27,5;---;758,3;0;0;0;0;0;0;0;0;0;0,301;29,2;66;22,2;32,5;11,86;1,1348;0,03;1382;1;100;60
2020;25;1;25/01/2020;22:00:00;25;25,6;25;82;21,7;0;---;0;0;---;25;26,8;26,8;---;758,8;0;0;0;0;0;0;0;0;0;0,278;28,6;67;21,9;31,5;12,08;1,1382;0,03;1401;1;100;60
2020;25;1;25/01/2020;23:00:00;25,1;25,1;24,7;83;22;0;S;0;0,9;N;25,1;26,9;26,9;---;758,9;0;0;0;0;0;0;0;0;0;0,28;28,2;68;21,7;30,7;12,3;1,1404;0,03;1404;1;100;60
2020;26;1;26/01/2020;0:00:00;25,2;25,4;25;82;21,9;0;SE;0;1,8;SE;25,2;27,1;27,1;---;758,6;0;0;0;0;0;0;0;0;0;0,287;27,8;68;21,4;30,1;12,31;1,1418;0,03;1401;1;100;60
2020;26;1;26/01/2020;1:00:00;24,6;25,2;24,6;84;21,7;0;SE;0;0,4;SE;24,6;26,4;26,4;---;758,5;0;0;0;0;0;0;0;0;0;0,262;27,5;69;21,3;29,6;12,49;1,143;0,03;1404;1;100;60
2020;26;1;26/01/2020;2:00:00;25,2;25,3;24,6;82;21,9;0;SSE;0;2,7;SE;25,2;27,1;27,1;---;758,2;0;0;0;0;0;0;0;0;0;0,287;27,3;69;21,1;29,1;12,51;1,1438;0,03;1402;1;100;60
2020;26;1;26/01/2020;3:00:00;24,2;25,2;24,2;83;21,1;0;SSE;0;2,2;S;24,2;25,8;25,8;---;758;0;0;0;0;0;0;0;0;0;0,243;27,2;70;21,2;29;12,8;1,1436;0,03;1377;1;100;60
2020;26;1;26/01/2020;4:00:00;23,7;24,2;23,7;84;20,9;0;SSE;0;0,4;SSE;23,7;25,2;25,2;---;758,1;0;0;0;0;0;0;0;0;0;0,225;26,8;70;20,9;28,4;12,83;1,1457;0,03;1399;1;100;60
2020;26;1;26/01/2020;5:00:00;23;23,7;23;85;20,3;0;---;0;0;---;23;24,2;24,2;---;758,4;0;0;0;0;0;0;0;0;0;0,194;26,6;70;20,7;28,1;12,85;1,1474;0,03;1401;1;100;60
2020;26;1;26/01/2020;6:00:00;22,6;23;22,6;85;20;0;---;0;0;---;22,6;23,7;23,7;---;758,8;0;0;0;0;0;0;0;0;0;0,178;26,4;71;20,7;27,9;13,07;1,1488;0,03;1401;1;100;60
2020;26;1;26/01/2020;7:00:00;22,7;22,7;22,4;86;20,3;0;---;0;0;---;22,7;23,9;23,9;---;759,5;0;0;15;1,29;44;0;0;0;0;0,183;26,2;71;20,5;27,6;13,09;1,1512;0;1405;1;100;60
2020;26;1;26/01/2020;8:00:00;25,8;25,8;22,7;81;22,3;0;SSE;0;0,4;SSE;25,8;27,8;27,8;---;760,1;0;0;103;8,86;202;0,2;0,09;0,8;0;0,31;26,2;72;20,7;27,6;13,3;1,1517;0,08;1403;1;100;60
