Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38
;;Temp;Hi;Low;Out;Dew;Wind;Wind;Wind;Hi;Hi;Wind;Heat;THW;THSW;;;Rain;Solar;Solar;Hi Solar;UV ;UV ;Hi ;Heat;Cool;In ;In;In ;In ;In ;In Air;;Wind;Wind;ISS ;Arc.
Date;Time;Out;Temp;Temp;Hum;Pt.;Speed;Dir;Run;Speed;Dir;Chill;Index;Index;Index;Bar  ;Rain;Rate;Rad.;Energy;Rad. ;Index;Dose;UV ;D-D ;D-D ;Temp;Hum;Dew;Heat;EMC;Density;ET ;Samp;Tx ;Recept;Int.
24/12/19;9:00 p;26.6;27.2;26.6;82;23.3;0.0;N;0.00;0.4;N;26.6;29.3;29.3;---;755.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.345;29.4;66;22.4;33.1;11.85;1.1295;0.03;1402;1;100.0;60
24/12/19;10:00 p;25.9;26.6;25.9;83;22.8;0.0;N;0.00;0.4;N;25.9;28.2;28.2;---;755.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.315;28.9;66;22.0;32.1;11.87;1.1320;0.03;1401;1;100.0;60
24/12/19;11:00 p;25.2;25.9;25.2;84;22.3;0.0;N;0.00;0.4;N;25.2;27.3;27.3;---;755.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.287;28.5;67;21.8;31.2;12.08;1.1339;0.03;1402;1;100.0;60
25/12/19;12:00 a;25.1;25.2;24.9;84;22.2;0.0;N;0.00;0.4;N;25.1;27.1;27.1;---;755.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.282;28.2;68;21.7;30.7;12.30;1.1354;0.03;1397;1;100.0;60
25/12/19;1:00 a;24.8;25.4;24.8;84;21.9;0.0;N;0.00;0.4;N;24.8;26.7;26.7;---;755.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.271;27.9;68;21.5;30.2;12.30;1.1364;0.03;1404;1;100.0;60
25/12/19;2:00 a;24.9;24.9;24.5;85;22.2;0.0;N;0.00;0.4;N;24.9;26.9;26.9;---;755.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.275;27.6;69;21.4;29.7;12.48;1.1371;0.03;1403;1;100.0;60
25/12/19;3:00 a;24.8;24.9;24.4;86;22.3;0.0;---;0.00;0.0;---;24.8;26.8;26.8;---;754.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.271;27.4;70;21.4;29.4;12.77;1.1376;0.03;1399;1;100.0;60
25/12/19;4:00 a;25.4;25.4;24.8;86;22.9;0.0;SSE;0.00;0.9;N;25.4;27.7;27.7;---;755.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.294;27.3;70;21.3;29.2;12.78;1.1390;0.03;1403;1;100.0;60
25/12/19;5:00 a;25.4;25.5;25.3;86;22.9;0.0;SSE;0.00;0.4;SSE;25.4;27.7;27.7;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.294;27.3;71;21.6;29.3;13.01;1.1386;0.03;1404;1;100.0;60
25/12/19;6:00 a;24.8;25.4;24.8;86;22.3;0.4;ESE;1.61;1.8;ESE;24.8;26.7;26.7;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.269;27.2;71;21.5;29.1;13.01;1.1403;0.03;1403;1;100.0;60
25/12/19;7:00 a;25.2;25.2;24.7;84;22.3;0.0;ESE;0.00;0.9;ESE;25.2;27.3;27.3;---;756.5;0.00;0.0;16;1.38;33;0.0;0.00;0.0;0.000;0.287;27.1;72;21.6;29.1;13.25;1.1411;0.03;1401;1;100.0;60
25/12/19;8:00 a;26.0;26.0;25.2;82;22.7;0.0;---;0.00;0.0;---;26.0;28.3;28.3;---;757.1;0.00;0.0;39;3.35;67;0.0;0.00;0.9;0.000;0.319;27.1;72;21.6;29.1;13.25;1.1420;0.03;1401;1;100.0;60
25/12/19;9:00 a;28.2;28.2;26.0;76;23.6;0.0;ESE;0.00;0.9;ESE;28.2;32.2;32.2;---;757.0;0.00;0.0;144;12.39;285;1.5;0.64;2.6;0.000;0.412;27.4;71;21.7;29.6;13.00;1.1406;0.10;1401;1;100.0;60
25/12/19;10:00 a;29.5;29.5;28.2;77;25.0;0.4;WNW;1.61;2.7;NE;29.5;35.3;35.3;---;757.0;0.00;0.0;295;25.37;566;2.7;1.16;3.4;0.000;0.465;28.1;71;22.3;30.9;12.95;1.1369;0.20;1398;1;100.0;60
25/12/19;11:00 a;31.1;31.2;29.4;71;25.2;0.4;WNW;1.61;2.2;SW;31.1;37.5;37.5;---;756.9;0.00;0.0;421;36.21;911;4.5;1.93;6.5;0.000;0.532;28.9;71;23.2;33.1;12.89;1.1316;0.30;1401;1;100.0;60
25/12/19;12:00 p;31.7;31.8;30.4;68;25.0;0.9;WNW;3.22;3.1;WNW;31.7;38.4;38.4;---;756.2;0.00;0.0;642;55.22;939;6.6;2.83;8.3;0.000;0.556;29.8;71;24.0;34.8;12.85;1.1258;0.46;1401;1;100.0;60
25/12/19;1:00 p;32.3;32.5;31.4;68;25.7;0.9;WNW;3.22;3.1;WNW;32.3;40.7;40.7;---;754.9;0.00;0.0;556;47.82;849;5.9;2.53;7.5;0.000;0.583;30.7;70;24.6;36.7;12.55;1.1190;0.38;1373;1;100.0;60
25/12/19;2:00 p;31.8;32.7;31.7;67;24.9;0.9;W;3.22;4.5;WSW;31.8;38.5;38.5;---;754.5;0.00;0.0;528;45.41;919;4.9;2.10;7.0;0.000;0.560;31.4;68;24.8;37.8;12.11;1.1153;0.38;1399;1;100.0;60
25/12/19;3:00 p;30.2;31.8;30.2;72;24.6;0.9;W;3.22;3.1;NW;30.2;35.9;35.9;---;754.5;0.00;0.0;240;20.64;332;2.1;0.90;2.8;0.000;0.493;31.6;67;24.7;37.8;11.90;1.1152;0.18;1380;1;100.0;60
25/12/19;4:00 p;29.7;30.2;29.7;75;24.8;0.4;W;1.61;2.2;WSW;29.7;35.4;35.4;---;754.5;0.00;0.0;167;14.36;197;0.9;0.39;1.3;0.000;0.475;31.2;68;24.6;36.9;12.13;1.1168;0.13;1396;1;100.0;60
25/12/19;5:00 p;29.1;29.7;29.1;77;24.6;0.0;WNW;0.00;1.8;W;29.1;34.4;34.4;---;754.5;0.00;0.0;99;8.52;171;0.1;0.04;0.6;0.000;0.447;30.8;69;24.5;36.6;12.35;1.1183;0.08;1401;1;100.0;60
25/12/19;6:00 p;27.9;29.1;27.8;80;24.1;0.0;WNW;0.00;0.4;WNW;27.9;31.9;31.9;---;754.8;0.00;0.0;11;0.95;40;0.0;0.00;0.0;0.000;0.398;30.3;70;24.2;35.9;12.55;1.1210;0.03;1402;1;100.0;60
25/12/19;7:00 p;27.1;27.9;27.1;83;23.9;0.0;---;0.00;0.0;---;27.1;30.3;30.3;---;755.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.363;29.9;71;24.1;35.1;12.85;1.1237;0.03;1402;1;100.0;60
25/12/19;8:00 p;26.3;27.1;26.3;84;23.4;0.0;---;0.00;0.0;---;26.3;29.1;29.1;---;755.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.333;29.4;71;23.6;34.0;12.85;1.1267;0.03;1401;1;100.0;60
25/12/19;9:00 p;26.2;26.3;26.2;84;23.2;0.0;WNW;0.00;0.4;WNW;26.2;28.7;28.7;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.326;29.1;72;23.5;33.4;13.25;1.1292;0.03;1401;1;100.0;60
25/12/19;10:00 p;25.7;26.2;25.7;85;23.0;0.0;WNW;0.00;0.9;WNW;25.7;28.1;28.1;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.308;28.6;72;23.1;32.4;13.25;1.1320;0.03;1402;1;100.0;60
25/12/19;11:00 p;25.2;25.7;25.2;86;22.7;0.0;WNW;0.00;0.4;WNW;25.2;27.4;27.4;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.287;28.3;73;23.0;31.8;13.59;1.1333;0.03;1402;1;100.0;60
26/12/19;12:00 a;24.9;25.2;24.8;86;22.4;0.0;WNW;0.00;0.4;WNW;24.9;26.9;26.9;---;755.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.273;28.1;73;22.8;31.2;13.60;1.1339;0.03;1401;1;100.0;60
26/12/19;1:00 a;24.4;24.8;24.4;86;21.9;0.0;WNW;0.00;0.4;WNW;24.4;26.3;26.3;---;755.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.255;27.7;74;22.7;30.6;13.91;1.1346;0.03;1399;1;100.0;60
26/12/19;2:00 a;24.2;24.5;24.2;86;21.7;0.0;---;0.00;0.0;---;24.2;26.0;26.0;---;754.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.245;27.5;74;22.4;30.1;13.92;1.1354;0.03;1397;1;100.0;60
26/12/19;3:00 a;23.8;24.2;23.8;86;21.3;0.0;WNW;0.00;0.4;WNW;23.8;25.5;25.5;---;754.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.229;27.2;74;22.1;29.4;13.93;1.1366;0.03;1377;1;100.0;60
26/12/19;4:00 a;23.5;23.8;23.5;87;21.2;0.0;WNW;0.00;0.4;WNW;23.5;24.9;24.9;---;754.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.215;26.9;74;21.9;29.1;13.94;1.1380;0.03;1400;1;100.0;60
26/12/19;5:00 a;23.6;23.6;23.3;87;21.3;0.0;---;0.00;0.0;---;23.6;25.0;25.0;---;754.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.218;26.7;75;21.9;28.8;14.35;1.1393;0.03;1403;1;100.0;60
26/12/19;6:00 a;24.1;24.1;23.6;87;21.8;0.0;---;0.00;0.0;---;24.1;25.8;25.8;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.238;26.7;75;21.9;28.8;14.35;1.1401;0.03;1382;1;100.0;60
26/12/19;7:00 a;24.3;24.3;24.1;87;22.0;0.0;WNW;0.00;0.4;WNW;24.3;26.1;26.1;---;756.5;0.00;0.0;12;1.03;40;0.0;0.00;0.0;0.000;0.248;26.6;75;21.8;28.6;14.35;1.1424;0.00;1400;1;100.0;60
26/12/19;8:00 a;25.6;25.6;24.3;85;22.9;0.0;WNW;0.00;0.4;WNW;25.6;27.9;27.9;---;757.0;0.00;0.0;64;5.50;86;0.3;0.13;0.9;0.000;0.303;25.9;59;17.3;26.4;10.61;1.1534;0.05;1390;1;100.0;60
26/12/19;9:00 a;28.0;28.0;25.6;79;24.0;0.0;WNW;0.00;1.8;SSE;28.0;32.1;32.1;---;757.2;0.00;0.0;150;12.90;272;1.6;0.69;2.4;0.000;0.403;25.2;50;14.0;25.1;9.20;1.1608;0.10;1401;1;100.0;60
26/12/19;10:00 a;30.5;30.5;28.0;73;25.1;0.4;WNW;1.61;2.2;WNW;30.5;36.9;36.9;---;757.0;0.00;0.0;532;45.76;726;3.8;1.63;5.1;0.000;0.507;25.7;49;14.2;25.7;8.99;1.1585;0.36;1393;1;100.0;60
26/12/19;11:00 a;31.0;31.3;30.4;68;24.4;0.9;WNW;3.22;2.7;WNW;31.0;36.6;36.6;---;756.5;0.00;0.0;632;54.36;810;5.5;2.36;7.2;0.000;0.528;28.6;65;21.4;31.2;11.68;1.1356;0.41;1397;1;100.0;60
26/12/19;12:00 p;32.3;32.3;30.7;65;24.9;0.4;W;1.61;2.2;SSE;32.3;39.5;39.5;---;756.0;0.00;0.0;615;52.90;911;6.3;2.70;8.2;0.000;0.581;27.6;46;14.9;27.6;8.45;1.1484;0.43;1378;1;100.0;60
26/12/19;1:00 p;33.0;33.3;32.3;64;25.3;0.4;WNW;1.61;2.7;W;33.0;41.2;41.2;---;755.1;0.00;0.0;790;67.95;889;7.5;3.21;8.1;0.000;0.611;27.5;42;13.4;27.2;7.85;1.1493;0.56;1404;1;100.0;60
26/12/19;2:00 p;33.6;33.6;33.0;62;25.3;1.3;W;4.83;4.0;WNW;33.6;41.9;41.9;---;754.7;0.00;0.0;750;64.51;805;6.3;2.70;7.3;0.000;0.634;27.8;40;13.0;27.4;7.55;1.1479;0.53;1380;1;100.0;60
26/12/19;3:00 p;32.7;34.0;32.6;68;26.0;1.3;WNW;4.83;4.0;W;32.7;41.7;41.7;---;754.4;0.00;0.0;621;53.41;830;3.8;1.63;5.4;0.000;0.597;27.5;40;12.7;27.1;7.55;1.1491;0.46;1404;1;100.0;60
26/12/19;4:00 p;31.7;32.9;31.7;66;24.5;0.9;WNW;3.22;4.0;WNW;31.7;37.8;37.8;---;754.6;0.00;0.0;382;32.86;519;1.6;0.69;2.6;0.000;0.556;27.5;43;13.8;27.2;8.02;1.1480;0.28;1402;1;100.0;60
26/12/19;5:00 p;30.4;31.7;30.4;69;24.1;0.4;NW;1.61;3.1;WNW;30.4;35.8;35.8;---;755.0;0.00;0.0;113;9.72;225;0.1;0.04;0.7;0.000;0.502;28.7;49;17.0;29.6;8.88;1.1400;0.10;1376;1;100.0;60
26/12/19;6:00 p;28.8;30.4;28.8;76;24.1;0.0;W;0.00;1.3;W;28.8;33.6;33.6;---;755.1;0.00;0.0;20;1.72;83;0.0;0.00;0.0;0.000;0.435;29.3;55;19.3;30.8;9.85;1.1345;0.03;1402;1;100.0;60
26/12/19;7:00 p;27.4;28.8;27.4;81;23.9;0.0;NW;0.00;0.4;NW;27.4;30.9;30.9;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.380;29.2;58;20.1;31.1;10.35;1.1341;0.03;1403;1;100.0;60
26/12/19;8:00 p;26.6;27.5;26.6;84;23.7;0.0;NW;0.00;0.4;NW;26.6;29.6;29.6;---;755.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.345;28.8;61;20.6;31.0;10.95;1.1351;0.03;1399;1;100.0;60
26/12/19;9:00 p;26.2;26.7;26.2;84;23.3;0.0;NW;0.00;0.4;NW;26.2;28.8;28.8;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.329;28.5;62;20.5;30.4;11.08;1.1368;0.03;1403;1;100.0;60
26/12/19;10:00 p;25.7;26.2;25.7;85;23.0;0.0;NW;0.00;0.4;NW;25.7;28.1;28.1;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.308;28.1;63;20.4;29.8;11.30;1.1390;0.03;1381;1;100.0;60
26/12/19;11:00 p;25.6;25.7;25.6;85;22.8;0.0;NW;0.00;0.4;NW;25.6;27.8;27.8;---;756.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.301;27.8;64;20.4;29.6;11.51;1.1399;0.03;1401;1;100.0;60
27/12/19;12:00 a;25.6;25.6;25.4;85;22.8;0.0;NW;0.00;0.9;NW;25.6;27.8;27.8;---;756.0;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.301;27.5;66;20.6;29.2;11.92;1.1405;0.03;1402;1;100.0;60
27/12/19;1:00 a;25.1;25.6;25.1;86;22.5;0.0;NW;0.00;0.4;NW;25.1;27.1;27.1;---;755.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.280;27.3;67;20.6;28.9;12.13;1.1406;0.03;1399;1;100.0;60
27/12/19;2:00 a;24.5;25.1;24.5;86;22.0;0.0;NW;0.00;0.9;NW;24.5;26.3;26.3;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.257;27.1;68;20.6;28.7;12.34;1.1411;0.03;1402;1;100.0;60
27/12/19;3:00 a;24.0;24.5;24.0;86;21.5;0.0;NW;0.00;0.4;NW;24.0;25.7;25.7;---;755.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.236;26.8;69;20.7;28.4;12.54;1.1417;0.03;1400;1;100.0;60
27/12/19;4:00 a;23.7;24.0;23.7;87;21.4;0.0;---;0.00;0.0;---;23.7;25.3;25.3;---;755.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.225;26.7;69;20.6;28.2;12.55;1.1420;0.03;1401;1;100.0;60
27/12/19;5:00 a;23.5;23.8;23.5;87;21.2;0.0;---;0.00;0.0;---;23.5;24.9;24.9;---;755.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.215;26.5;70;20.6;27.9;12.86;1.1432;0.03;1404;1;100.0;60
27/12/19;6:00 a;23.3;23.5;23.3;87;21.0;0.0;---;0.00;0.0;---;23.3;24.6;24.6;---;755.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.206;26.3;71;20.6;27.7;13.08;1.1449;0.03;1402;1;100.0;60
27/12/19;7:00 a;23.4;23.4;23.2;87;21.1;0.0;---;0.00;0.0;---;23.4;24.7;24.7;---;756.8;0.00;0.0;10;0.86;25;0.0;0.00;0.0;0.000;0.211;26.1;71;20.4;27.4;13.09;1.1472;0.00;1402;1;100.0;60
27/12/19;8:00 a;---;25.0;23.4;---;---;0.0;WNW;0.00;0.4;NW;---;---;---;---;757.0;0.00;0.0;67;5.76;121;0.2;0.09;0.7;---;---;26.1;66;19.3;27.1;11.97;1.1496;0.00;1399;1;100.0;60
27/12/19;9:00 a;28.1;28.1;27.2;77;23.7;0.0;W;0.00;0.9;W;28.1;32.1;32.1;---;757.7;0.40;19.6;161;13.85;251;1.8;0.77;2.3;0.000;0.407;26.4;68;20.0;27.6;12.37;1.1482;0.08;1399;1;100.0;60
27/12/19;10:00 a;31.0;31.0;28.1;66;23.9;0.0;W;0.00;1.8;S;31.0;36.1;36.1;---;757.6;0.00;0.0;438;37.67;649;3.6;1.54;5.1;0.000;0.528;27.3;68;20.9;29.0;12.33;1.1433;0.30;1393;1;100.0;60
27/12/19;11:00 a;32.7;32.7;31.0;62;24.4;0.4;NW;1.61;2.2;NW;32.7;39.5;39.5;---;757.1;0.00;0.0;664;57.11;779;6.1;2.61;7.0;0.000;0.597;28.5;68;22.0;31.4;12.28;1.1358;0.46;1395;1;100.0;60
27/12/19;12:00 p;33.0;33.1;32.0;63;25.0;0.4;NNE;1.61;2.2;W;33.0;40.8;40.8;---;756.2;0.00;0.0;494;42.49;737;5.8;2.49;7.5;0.000;0.611;29.6;68;23.0;33.7;12.24;1.1285;0.36;1400;1;100.0;60
27/12/19;1:00 p;33.8;33.8;32.7;63;25.8;0.9;NNW;3.22;3.1;N;33.8;43.2;43.2;---;755.5;0.00;0.0;576;49.54;824;6.1;2.61;7.9;0.000;0.646;30.3;67;23.5;35.3;11.99;1.1236;0.41;1405;1;100.0;60
27/12/19;2:00 p;32.8;33.9;32.8;66;25.6;0.9;W;3.22;3.1;NW;32.8;41.3;41.3;---;755.1;0.00;0.0;353;30.36;526;3.9;1.67;5.3;0.000;0.602;28.2;41;13.7;28.0;7.70;1.1465;0.28;1371;1;100.0;60
27/12/19;3:00 p;32.6;33.0;32.4;66;25.4;0.4;WNW;1.61;3.1;W;32.6;40.8;40.8;---;754.9;0.00;0.0;298;25.63;599;2.6;1.11;3.4;0.000;0.595;27.6;41;13.2;27.2;7.72;1.1489;0.23;1394;1;100.0;60
27/12/19;4:00 p;32.9;33.2;32.6;62;24.7;0.4;WNW;1.61;2.2;NNE;32.9;40.2;40.2;---;754.9;0.00;0.0;309;26.58;471;1.3;0.56;1.9;0.000;0.609;27.8;45;14.8;27.8;8.31;1.1460;0.23;1400;1;100.0;60
27/12/19;5:00 p;30.1;32.9;30.1;75;25.2;0.0;WNW;0.00;1.3;WNW;30.1;36.4;36.4;---;754.9;0.00;0.0;53;4.56;174;0.0;0.00;0.5;0.000;0.491;28.9;52;18.1;30.1;9.37;1.1374;0.05;1404;1;100.0;60
27/12/19;6:00 p;28.9;30.2;28.9;79;24.9;0.0;---;0.00;0.0;---;28.9;34.5;34.5;---;755.1;0.00;0.0;8;0.69;23;0.0;0.00;0.0;0.000;0.440;29.3;57;19.9;31.2;10.24;1.1336;0.00;1401;1;100.0;60
27/12/19;7:00 p;27.7;28.9;27.7;82;24.3;0.0;---;0.00;0.0;---;27.7;31.7;31.7;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.389;29.1;60;20.5;31.2;10.75;1.1338;0.03;1402;1;100.0;60
27/12/19;8:00 p;26.9;27.7;26.9;84;24.0;0.0;WNW;0.00;0.4;WNW;26.9;30.3;30.3;---;755.7;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.359;28.7;64;21.2;31.2;11.48;1.1342;0.03;1401;1;100.0;60
27/12/19;9:00 p;26.8;26.9;26.7;85;24.0;0.0;WNW;0.00;0.4;WNW;26.8;30.0;30.0;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.352;28.4;65;21.2;30.6;11.69;1.1362;0.03;1401;1;100.0;60
27/12/19;10:00 p;26.8;26.9;26.7;84;23.8;0.0;WNW;0.00;0.4;WNW;26.8;29.9;29.9;---;756.5;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.352;28.2;65;21.0;30.2;11.70;1.1380;0.03;1403;1;100.0;60
27/12/19;11:00 p;26.9;27.1;26.8;83;23.8;0.0;WNW;0.00;0.9;WNW;26.9;30.1;30.1;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.359;27.9;66;21.0;30.0;11.90;1.1385;0.03;1403;1;100.0;60
28/12/19;12:00 a;25.7;27.0;25.7;82;22.4;0.0;---;0.00;0.0;---;25.7;27.8;27.8;---;756.1;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.308;27.7;67;21.0;29.7;12.11;1.1389;0.03;1400;1;100.0;60
28/12/19;1:00 a;25.2;25.7;25.0;83;22.1;0.0;W;0.00;0.4;W;25.2;27.2;27.2;---;755.9;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.287;27.5;68;21.1;29.4;12.32;1.1394;0.03;1398;1;100.0;60
28/12/19;2:00 a;24.4;25.2;24.4;86;21.9;0.0;W;0.00;0.4;W;24.4;26.2;26.2;---;755.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.252;27.2;69;21.0;28.9;12.51;1.1407;0.03;1400;1;100.0;60
28/12/19;3:00 a;24.0;24.4;24.0;85;21.3;0.0;---;0.00;0.0;---;24.0;25.7;25.7;---;755.4;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.236;26.9;70;21.0;28.7;12.82;1.1409;0.03;1398;1;100.0;60
28/12/19;4:00 a;23.9;24.1;23.9;86;21.5;0.0;---;0.00;0.0;---;23.9;25.7;25.7;---;755.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.234;26.7;70;20.8;28.3;12.84;1.1427;0.03;1402;1;100.0;60
28/12/19;5:00 a;23.7;23.9;23.7;86;21.2;0.0;W;0.00;0.4;W;23.7;25.2;25.2;---;755.6;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.222;26.5;71;20.8;28.0;13.06;1.1432;0.03;1402;1;100.0;60
28/12/19;6:00 a;23.4;23.7;23.4;87;21.1;0.0;---;0.00;0.0;---;23.4;24.7;24.7;---;756.3;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.211;26.3;71;20.6;27.7;13.08;1.1455;0.03;1401;1;100.0;60
28/12/19;7:00 a;24.1;24.1;23.4;86;21.6;0.0;SSE;0.00;0.4;SSE;24.1;25.8;25.8;---;757.0;0.00;0.0;25;2.15;83;0.0;0.00;0.0;0.000;0.238;26.2;72;20.7;27.6;13.30;1.1469;0.03;1403;1;100.0;60
28/12/19;8:00 a;26.2;26.2;24.1;79;22.2;0.0;SSE;0.00;0.4;SSE;26.2;28.2;28.2;---;757.4;0.00;0.0;72;6.19;91;0.3;0.13;0.9;0.000;0.326;26.3;72;20.8;27.8;13.29;1.1468;0.05;1384;1;100.0;60
28/12/19;9:00 a;28.9;28.9;26.2;71;23.1;0.0;SSE;0.00;0.9;SSE;28.9;32.9;32.9;---;757.7;0.00;0.0;149;12.82;269;1.6;0.69;2.5;0.000;0.440;26.8;72;21.4;28.7;13.25;1.1443;0.10;1404;1;100.0;60
28/12/19;10:00 a;31.3;31.3;28.9;66;24.2;0.4;WNW;1.61;2.2;W;31.3;36.9;36.9;---;757.5;0.00;0.0;518;44.55;638;3.8;1.63;5.1;0.000;0.542;27.7;71;22.0;30.2;12.97;1.1394;0.36;1402;1;100.0;60
28/12/19;11:00 a;32.6;32.6;31.3;64;24.9;0.4;WNW;1.61;1.8;NNE;32.6;40.1;40.1;---;756.9;0.00;0.0;661;56.85;759;6.1;2.61;7.2;0.000;0.595;28.9;70;22.9;32.8;12.60;1.1321;0.46;1405;1;100.0;60
28/12/19;12:00 p;33.7;33.7;32.6;59;24.6;0.4;WNW;1.61;2.7;SW;33.7;41.3;41.3;---;756.1;0.00;0.0;723;62.19;793;7.3;3.13;8.1;0.000;0.641;30.1;69;23.8;35.2;12.35;1.1248;0.51;1383;1;100.0;60
28/12/19;1:00 p;33.1;33.7;33.1;67;26.2;0.9;WNW;3.22;2.7;WSW;33.1;42.7;42.7;---;755.3;0.00;0.0;640;55.05;842;7.0;3.00;8.1;0.000;0.616;31.1;68;24.5;36.7;12.13;1.1187;0.46;1404;1;100.0;60
28/12/19;2:00 p;33.7;34.0;33.1;63;25.7;0.9;WNW;3.22;4.0;WSW;33.7;42.9;42.9;---;754.7;0.00;0.0;602;51.78;786;5.7;2.44;7.2;0.000;0.641;31.7;68;25.0;38.4;12.09;1.1143;0.43;1382;1;100.0;60
28/12/19;3:00 p;33.9;33.9;33.4;62;25.6;1.3;WNW;4.83;3.6;W;33.9;42.9;42.9;---;754.3;0.00;0.0;577;49.63;777;4.0;1.71;5.6;0.000;0.648;32.2;67;25.3;39.8;11.85;1.1113;0.43;1401;1;100.0;60
28/12/19;4:00 p;33.7;34.0;33.0;59;24.5;0.4;WNW;1.61;2.7;W;33.7;41.1;41.1;---;754.2;0.00;0.0;350;30.10;550;1.6;0.69;2.9;0.000;0.639;32.3;66;25.1;39.8;11.65;1.1111;0.25;1401;1;100.0;60
28/12/19;5:00 p;32.8;33.7;32.8;63;24.8;0.4;WNW;1.61;2.2;W;32.8;40.2;40.2;---;754.2;0.00;0.0;208;17.89;334;0.2;0.09;0.9;0.000;0.602;32.1;66;24.9;39.1;11.66;1.1124;0.15;1403;1;100.0;60
28/12/19;6:00 p;29.9;32.8;29.9;73;24.5;0.0;ENE;0.00;0.9;NNE;29.9;35.4;35.4;---;754.6;0.00;0.0;22;1.89;107;0.0;0.00;0.0;0.000;0.481;31.6;67;24.7;37.8;11.90;1.1153;0.03;1402;1;100.0;60
28/12/19;7:00 p;28.4;29.9;28.4;78;24.2;0.0;---;0.00;0.0;---;28.4;33.1;33.1;---;754.8;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.421;30.9;68;24.3;36.5;12.14;1.1186;0.03;1402;1;100.0;60
28/12/19;8:00 p;27.9;28.4;27.9;80;24.2;0.0;---;0.00;0.0;---;27.9;32.1;32.1;---;755.2;0.00;0.0;0;0.00;0;0.0;0.00;0.0;0.000;0.400;30.3;69;24.0;35.7;12.35;1.1222;0.03;1403;1;100.0;60
