EstacionRegistroId;EstacionId;Timestamp;TiempoSys;Barometro;Temperatura;VelocidadViento;DireccionViento;HumedadRelativa;UV;RadiacionSolar;Lluvia;TensionPanelSolar;EstacionAnomaliaId;DescripcionAnomalia;InsertedBy;InsertDate;UpdatedBy;UpdateDate
3262597;2;1584540000;18/03/2020 14:00;1004,9;34,1;3,21868;329;48;5,9;802;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 14:15;servicioWeatherlink;18/03/2020 14:15
3262615;2;1584543600;18/03/2020 15:00;1004,1;34,2;3,21868;296;50;3,3;514;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 15:15;servicioWeatherlink;18/03/2020 15:15
3262631;2;1584547200;18/03/2020 16:00;1003,8;33,2;1,60934;315;48;1,6;329;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 16:15;servicioWeatherlink;18/03/2020 16:15
3262648;2;1584550800;18/03/2020 17:00;1003,9;32,6;0;313;52;0,2;90;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 17:15;servicioWeatherlink;18/03/2020 17:15
3262667;2;1584554400;18/03/2020 18:00;1004,1;30,6;0;313;62;0;25;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 18:15;servicioWeatherlink;18/03/2020 18:15
3262683;2;1584558000;18/03/2020 19:00;1004,5;29,1;0;313;69;0;1;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 19:15;servicioWeatherlink;18/03/2020 19:15
3262700;2;1584561600;18/03/2020 20:00;1005,6;27,6;0;313;74;0;0;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 20:15;servicioWeatherlink;18/03/2020 20:15
3262717;2;1584565200;18/03/2020 21:00;1006,5;25,8;0;313;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 21:15;servicioWeatherlink;18/03/2020 21:15
3262736;2;1584568800;18/03/2020 22:00;1006,8;25,1;0;313;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 22:15;servicioWeatherlink;18/03/2020 22:15
3262752;2;1584572400;18/03/2020 23:00;1007,3;25,4;0;258;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;18/03/2020 23:15;servicioWeatherlink;18/03/2020 23:15
3262770;2;1584576000;19/03/2020 0:00;1007,2;23,9;0;259;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 0:15;servicioWeatherlink;19/03/2020 0:15
3262790;2;1584579600;19/03/2020 1:00;1006,5;23,3;0;257;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 1:15;servicioWeatherlink;19/03/2020 1:15
3262805;2;1584583200;19/03/2020 2:00;1006,2;22,7;0;257;88;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 2:15;servicioWeatherlink;19/03/2020 2:15
3262825;2;1584586800;19/03/2020 3:00;1006;21,6;0;257;91;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 3:15;servicioWeatherlink;19/03/2020 3:15
3262840;2;1584590400;19/03/2020 4:00;1006,6;20,9;0;257;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 4:15;servicioWeatherlink;19/03/2020 4:15
3262859;2;1584594000;19/03/2020 5:00;1006,7;20,5;0;257;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 5:15;servicioWeatherlink;19/03/2020 5:15
3262876;2;1584597600;19/03/2020 6:00;1007,5;20,1;0;257;94;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 6:15;servicioWeatherlink;19/03/2020 6:15
3262894;2;1584601200;19/03/2020 7:00;1008;20,9;0;257;95;0;32;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 7:15;servicioWeatherlink;19/03/2020 7:15
3262909;2;1584604800;19/03/2020 8:00;1008,9;25,5;0;257;83;0,5;186;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 8:15;servicioWeatherlink;19/03/2020 8:15
3262927;2;1584608400;19/03/2020 9:00;1009,1;28,4;0;84;74;1,7;424;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 9:15;servicioWeatherlink;19/03/2020 9:15
3262943;2;1584612000;19/03/2020 10:00;1009;30;0;32;68;3,5;638;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 10:15;servicioWeatherlink;19/03/2020 10:15
3262959;2;1584615600;19/03/2020 11:00;1008,4;31,8;1,60934;9;61;5,7;800;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 11:15;servicioWeatherlink;19/03/2020 11:15
3262976;2;1584619200;19/03/2020 12:00;1007,2;33,2;3,21868;340;56;7,3;888;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 12:15;servicioWeatherlink;19/03/2020 12:15
3262997;2;1584622800;19/03/2020 13:00;1006;34,1;4,82802;309;53;7,2;880;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 13:15;servicioWeatherlink;19/03/2020 13:15
3263014;2;1584626400;19/03/2020 14:00;1004,8;34,7;3,21868;321;45;5,9;812;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 14:15;servicioWeatherlink;19/03/2020 14:15
3263029;2;1584630000;19/03/2020 15:00;1004,3;34,4;4,82802;306;47;4;673;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 15:15;servicioWeatherlink;19/03/2020 15:15
3263046;2;1584633600;19/03/2020 16:00;1003,9;34,4;1,60934;318;44;1,8;436;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 16:15;servicioWeatherlink;19/03/2020 16:15
3263065;2;1584637200;19/03/2020 17:00;1003,6;34;0;76;45;0,6;221;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 17:15;servicioWeatherlink;19/03/2020 17:15
3263080;2;1584640800;19/03/2020 18:00;1004;31,4;0;250;59;0;59;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 18:15;servicioWeatherlink;19/03/2020 18:15
3263098;2;1584644400;19/03/2020 19:00;1004,4;29,2;0;250;69;0;1;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 19:15;servicioWeatherlink;19/03/2020 19:15
3263119;2;1584648000;19/03/2020 20:00;1005;26,7;0;250;73;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 20:15;servicioWeatherlink;19/03/2020 20:15
3263137;2;1584651600;19/03/2020 21:00;1005,9;25,2;0;250;76;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 21:15;servicioWeatherlink;19/03/2020 21:15
3263151;2;1584655200;19/03/2020 22:00;1006,5;25,6;0;250;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 22:15;servicioWeatherlink;19/03/2020 22:15
3263170;2;1584658800;19/03/2020 23:00;1007,1;26,3;0;209;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;19/03/2020 23:15;servicioWeatherlink;19/03/2020 23:15
3263187;2;1584662400;20/03/2020 0:00;1007,1;25,9;0;229;79;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 0:15;servicioWeatherlink;20/03/2020 0:15
3263202;2;1584666000;20/03/2020 1:00;1006,6;23,6;0;229;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 1:15;servicioWeatherlink;20/03/2020 1:15
3263217;2;1584669600;20/03/2020 2:00;1006,3;23;0;229;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 2:15;servicioWeatherlink;20/03/2020 2:15
3263234;2;1584673200;20/03/2020 3:00;1006,4;23;0;229;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 3:15;servicioWeatherlink;20/03/2020 3:15
3263250;2;1584676800;20/03/2020 4:00;1006,6;22,9;0;229;88;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 4:15;servicioWeatherlink;20/03/2020 4:15
3263266;2;1584680400;20/03/2020 5:00;1007,1;22,8;0;229;89;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 5:15;servicioWeatherlink;20/03/2020 5:15
3263284;2;1584684000;20/03/2020 6:00;1007,6;22,2;0;229;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 6:15;servicioWeatherlink;20/03/2020 6:15
3263301;2;1584687600;20/03/2020 7:00;1008,6;22,4;0;229;92;0;29;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 7:15;servicioWeatherlink;20/03/2020 7:15
3263319;2;1584691200;20/03/2020 8:00;1009,5;25,9;0;103;81;0,4;178;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 8:15;servicioWeatherlink;20/03/2020 8:15
3263335;2;1584694800;20/03/2020 9:00;1010;28,8;0;323;69;1,6;414;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 9:15;servicioWeatherlink;20/03/2020 9:15
3263352;2;1584698400;20/03/2020 10:00;1009,9;29,9;1,60934;306;65;3,2;614;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 10:15;servicioWeatherlink;20/03/2020 10:15
3263369;2;1584702000;20/03/2020 11:00;1009,3;31,6;1,60934;309;59;4,8;752;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 11:15;servicioWeatherlink;20/03/2020 11:15
3263385;2;1584705600;20/03/2020 12:00;1008,3;32,4;4,82802;338;57;6,4;857;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 12:15;servicioWeatherlink;20/03/2020 12:15
3263401;2;1584709200;20/03/2020 13:00;1007,8;32,9;3,21868;304;54;6,4;865;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 13:15;servicioWeatherlink;20/03/2020 13:15
3263418;2;1584712800;20/03/2020 14:00;1006,1;33,5;3,21868;304;53;5;771;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 14:15;servicioWeatherlink;20/03/2020 14:15
3263433;2;1584716400;20/03/2020 15:00;1005,3;34;1,60934;48;48;3,1;587;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 15:15;servicioWeatherlink;20/03/2020 15:15
3263450;2;1584720000;20/03/2020 16:00;1004,7;33,6;0;360;48;1,3;314;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 16:15;servicioWeatherlink;20/03/2020 16:15
3263467;2;1584723600;20/03/2020 17:00;1004;33,7;0;324;45;0,5;242;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 17:15;servicioWeatherlink;20/03/2020 17:15
3263485;2;1584727200;20/03/2020 18:00;1004,7;32,2;0;324;53;0;67;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 18:15;servicioWeatherlink;20/03/2020 18:15
3263499;2;1584730800;20/03/2020 19:00;1006,3;30;0;190;61;0;1;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 19:15;servicioWeatherlink;20/03/2020 19:15
3263518;2;1584734400;20/03/2020 20:00;1006,9;28,6;0;178;69;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 20:15;servicioWeatherlink;20/03/2020 20:15
3263535;2;1584738000;20/03/2020 21:00;1007,4;26,7;0;178;76;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 21:15;servicioWeatherlink;20/03/2020 21:15
3263553;2;1584741600;20/03/2020 22:00;1008,4;25,5;0;178;80;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 22:15;servicioWeatherlink;20/03/2020 22:15
3263570;2;1584745200;20/03/2020 23:00;1008,3;24,7;0;178;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;20/03/2020 23:15;servicioWeatherlink;20/03/2020 23:15
3263588;2;1584748800;21/03/2020 0:00;1007,9;23,9;0;178;86;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 0:15;servicioWeatherlink;21/03/2020 0:15
3263607;2;1584752400;21/03/2020 1:00;1007,1;23;0;178;87;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 1:15;servicioWeatherlink;21/03/2020 1:15
3263622;2;1584756000;21/03/2020 2:00;1006,8;22,8;0;178;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 2:15;servicioWeatherlink;21/03/2020 2:15
3263639;2;1584759600;21/03/2020 3:00;1006,7;21,9;0;178;91;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 3:15;servicioWeatherlink;21/03/2020 3:15
3263657;2;1584763200;21/03/2020 4:00;1007,5;21,4;0;178;91;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 4:15;servicioWeatherlink;21/03/2020 4:15
3263674;2;1584766800;21/03/2020 5:00;1008;21,1;0;178;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 5:15;servicioWeatherlink;21/03/2020 5:15
3263688;2;1584770400;21/03/2020 6:00;1008,7;21,2;0;178;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 6:15;servicioWeatherlink;21/03/2020 6:15
3263704;2;1584774000;21/03/2020 7:00;1009,6;22,1;0;178;92;0;33;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 7:15;servicioWeatherlink;21/03/2020 7:15
3263721;2;1584777600;21/03/2020 8:00;1010,1;25,7;0;178;79;0,5;193;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 8:15;servicioWeatherlink;21/03/2020 8:15
3263739;2;1584781200;21/03/2020 9:00;1010,9;28,3;0;323;72;1,6;414;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 9:15;servicioWeatherlink;21/03/2020 9:15
3263757;2;1584784800;21/03/2020 10:00;1010,5;30,2;1,60934;343;64;3,3;619;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 10:15;servicioWeatherlink;21/03/2020 10:15
3263776;2;1584788400;21/03/2020 11:00;1009,7;31,6;1,60934;329;59;5,2;783;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 11:15;servicioWeatherlink;21/03/2020 11:15
3263791;2;1584792000;21/03/2020 12:00;1008,6;32,9;1,60934;325;54;6,9;870;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 12:15;servicioWeatherlink;21/03/2020 12:15
3263807;2;1584795600;21/03/2020 13:00;1007,3;33,6;3,21868;305;51;7;893;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 13:15;servicioWeatherlink;21/03/2020 13:15
3263826;2;1584799200;21/03/2020 14:00;1006,1;33,7;4,82802;321;52;5,7;854;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 14:15;servicioWeatherlink;21/03/2020 14:15
3263843;2;1584802800;21/03/2020 15:00;1005,8;33;3,21868;309;51;3,3;460;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 15:15;servicioWeatherlink;21/03/2020 15:15
3263861;2;1584806400;21/03/2020 16:00;1005,5;32,8;1,60934;329;53;1,5;295;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 16:15;servicioWeatherlink;21/03/2020 16:15
3263879;2;1584810000;21/03/2020 17:00;1005,2;32,6;0;304;51;0,7;273;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 17:15;servicioWeatherlink;21/03/2020 17:15
3263895;2;1584813600;21/03/2020 18:00;1005,6;31,2;0;304;60;0;73;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 18:15;servicioWeatherlink;21/03/2020 18:15
3263913;2;1584817200;21/03/2020 19:00;1005,8;29,2;0;211;63;0;2;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 19:15;servicioWeatherlink;21/03/2020 19:15
3263930;2;1584820800;21/03/2020 20:00;1006,3;26,5;0;211;73;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 20:15;servicioWeatherlink;21/03/2020 20:15
3263944;2;1584824400;21/03/2020 21:00;1007;24,9;0;211;77;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 21:15;servicioWeatherlink;21/03/2020 21:15
3263960;2;1584828000;21/03/2020 22:00;1007,5;24,1;0;211;80;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 22:15;servicioWeatherlink;21/03/2020 22:15
3263978;2;1584831600;21/03/2020 23:00;1007,4;23;0;211;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;21/03/2020 23:15;servicioWeatherlink;21/03/2020 23:15
3263994;2;1584835200;22/03/2020 0:00;1006,8;22,2;0;211;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 0:15;servicioWeatherlink;22/03/2020 0:15
3264012;2;1584838800;22/03/2020 1:00;1006,7;21,3;0;211;87;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 1:15;servicioWeatherlink;22/03/2020 1:15
3264030;2;1584842400;22/03/2020 2:00;1006,2;20,8;0;211;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 2:15;servicioWeatherlink;22/03/2020 2:15
3264047;2;1584846000;22/03/2020 3:00;1006,1;20,2;0;211;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 3:15;servicioWeatherlink;22/03/2020 3:15
3264062;2;1584849600;22/03/2020 4:00;1006,2;19,7;0;211;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 4:15;servicioWeatherlink;22/03/2020 4:15
3264080;2;1584853200;22/03/2020 5:00;1006,7;19,1;0;211;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 5:15;servicioWeatherlink;22/03/2020 5:15
3264095;2;1584856800;22/03/2020 6:00;1007,6;19,1;0;211;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 6:15;servicioWeatherlink;22/03/2020 6:15
3264109;2;1584860400;22/03/2020 7:00;1008,1;19,9;0;211;92;0;32;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 7:15;servicioWeatherlink;22/03/2020 7:15
3264124;2;1584864000;22/03/2020 8:00;1008,6;24,7;0;211;82;0,4;192;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 8:15;servicioWeatherlink;22/03/2020 8:15
3264138;2;1584867600;22/03/2020 9:00;1008,9;27,6;0;323;70;1,5;425;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 9:15;servicioWeatherlink;22/03/2020 9:15
3264155;2;1584871200;22/03/2020 10:00;1008,6;30,2;0;317;60;3;625;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 10:15;servicioWeatherlink;22/03/2020 10:15
3264171;2;1584874800;22/03/2020 11:00;1007,8;31,8;1,60934;300;58;4,7;739;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 11:15;servicioWeatherlink;22/03/2020 11:15
3264188;2;1584878400;22/03/2020 12:00;1006,8;33,5;3,21868;331;50;6,3;860;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 12:15;servicioWeatherlink;22/03/2020 12:15
3264204;2;1584882000;22/03/2020 13:00;1005,7;34,1;3,21868;311;52;6,6;870;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 13:15;servicioWeatherlink;22/03/2020 13:15
3264218;2;1584885600;22/03/2020 14:00;1004,4;34,4;4,82802;304;44;5,7;806;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 14:15;servicioWeatherlink;22/03/2020 14:15
3264232;2;1584889200;22/03/2020 15:00;1003,6;34,7;3,21868;304;42;4;678;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 15:15;servicioWeatherlink;22/03/2020 15:15
3264246;2;1584892800;22/03/2020 16:00;1003,2;34,6;3,21868;305;45;2;488;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 16:15;servicioWeatherlink;22/03/2020 16:15
3264263;2;1584896400;22/03/2020 17:00;1003,8;33,1;1,60934;301;47;0,5;222;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 17:15;servicioWeatherlink;22/03/2020 17:15
3264276;2;1584900000;22/03/2020 18:00;1003,9;31,7;0;301;56;0;70;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 18:15;servicioWeatherlink;22/03/2020 18:15
3264293;2;1584903600;22/03/2020 19:00;1004,5;28,1;0;301;66;0;1;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 19:15;servicioWeatherlink;22/03/2020 19:15
3264308;2;1584907200;22/03/2020 20:00;1005,2;25,9;0;301;77;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 20:15;servicioWeatherlink;22/03/2020 20:15
3264325;2;1584910800;22/03/2020 21:00;1005,6;24,4;0;301;78;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 21:15;servicioWeatherlink;22/03/2020 21:15
3264343;2;1584914400;22/03/2020 22:00;1006;23,8;0;301;82;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 22:15;servicioWeatherlink;22/03/2020 22:15
3264358;2;1584918000;22/03/2020 23:00;1006,7;22,8;0;301;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;22/03/2020 23:15;servicioWeatherlink;22/03/2020 23:15
3264376;2;1584921600;23/03/2020 0:00;1006,6;22,7;0;301;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 0:15;servicioWeatherlink;23/03/2020 0:15
3264391;2;1584925200;23/03/2020 1:00;1006,7;21,9;0;301;85;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 1:15;servicioWeatherlink;23/03/2020 1:15
3264406;2;1584928800;23/03/2020 2:00;1006,2;21,5;0;301;88;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 2:15;servicioWeatherlink;23/03/2020 2:15
3264420;2;1584932400;23/03/2020 3:00;1006,3;20,8;0;301;88;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 3:15;servicioWeatherlink;23/03/2020 3:15
3264435;2;1584936000;23/03/2020 4:00;1006,4;20,7;0;301;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 4:15;servicioWeatherlink;23/03/2020 4:15
3264451;2;1584939600;23/03/2020 5:00;1007,3;20,3;0;301;91;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 5:15;servicioWeatherlink;23/03/2020 5:15
3264471;2;1584943200;23/03/2020 6:00;1008;20,1;0;301;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 6:15;servicioWeatherlink;23/03/2020 6:15
3264483;2;1584946800;23/03/2020 7:00;1008,8;21,1;0;301;92;0;31;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 7:15;servicioWeatherlink;23/03/2020 7:15
3264500;2;1584950400;23/03/2020 8:00;1009,4;25,4;0;301;84;0,4;200;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 8:15;servicioWeatherlink;23/03/2020 8:15
3264517;2;1584954000;23/03/2020 9:00;1009,6;28,5;0;46;69;1,4;422;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 9:15;servicioWeatherlink;23/03/2020 9:15
3264533;2;1584957600;23/03/2020 10:00;1009,6;30,2;0;323;60;3;630;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 10:15;servicioWeatherlink;23/03/2020 10:15
3264546;2;1584961200;23/03/2020 11:00;1009;31,8;1,60934;329;56;4,8;781;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 11:15;servicioWeatherlink;23/03/2020 11:15
3264561;2;1584964800;23/03/2020 12:00;1007,8;33,6;1,60934;328;54;6,3;867;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 12:15;servicioWeatherlink;23/03/2020 12:15
3264580;2;1584968400;23/03/2020 13:00;1007;34,8;3,21868;313;49;6,7;873;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 13:15;servicioWeatherlink;23/03/2020 13:15
3264597;2;1584972000;23/03/2020 14:00;1006,1;34,8;4,82802;311;48;5,8;816;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 14:15;servicioWeatherlink;23/03/2020 14:15
3264620;2;1584975600;23/03/2020 15:00;1005,1;35,1;3,21868;360;46;4;681;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 15:15;servicioWeatherlink;23/03/2020 15:15
3266406;2;1584979200;23/03/2020 16:00;1005;34,3;3,2;315;50;2,1;477;0;NULL;NULL;NULL;sa;28/03/2020 1:18;sa;28/03/2020 1:18
3264650;2;1584982800;23/03/2020 17:00;1004,9;33,2;1,60934;301;54;0,8;241;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 17:15;servicioWeatherlink;23/03/2020 17:15
3264666;2;1584986400;23/03/2020 18:00;1005,1;32,2;0;301;57;0;65;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 18:15;servicioWeatherlink;23/03/2020 18:15
3264682;2;1584990000;23/03/2020 19:00;1005,5;29,2;0;301;68;0;1;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 19:15;servicioWeatherlink;23/03/2020 19:15
3264701;2;1584993600;23/03/2020 20:00;1005,8;26,6;0;301;75;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 20:15;servicioWeatherlink;23/03/2020 20:15
3264716;2;1584997200;23/03/2020 21:00;1006,4;25,1;0;301;81;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 21:15;servicioWeatherlink;23/03/2020 21:15
3264734;2;1585000800;23/03/2020 22:00;1006,7;23,9;0;301;84;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 22:15;servicioWeatherlink;23/03/2020 22:15
3264752;2;1585004400;23/03/2020 23:00;1007,3;25,8;0;197;83;0;0;0;NULL;NULL;NULL;servicioWeatherlink;23/03/2020 23:15;servicioWeatherlink;23/03/2020 23:15
3264767;2;1585008000;24/03/2020 0:00;1007,3;24,7;0;197;84;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 0:15;servicioWeatherlink;24/03/2020 0:15
3264784;2;1585011600;24/03/2020 1:00;1007;23,1;0;197;87;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 1:15;servicioWeatherlink;24/03/2020 1:15
3264799;2;1585015200;24/03/2020 2:00;1006,6;22,3;0;197;90;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 2:15;servicioWeatherlink;24/03/2020 2:15
3264814;2;1585018800;24/03/2020 3:00;1006,5;21,9;0;197;92;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 3:15;servicioWeatherlink;24/03/2020 3:15
3264831;2;1585022400;24/03/2020 4:00;1006,6;21,4;0;197;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 4:15;servicioWeatherlink;24/03/2020 4:15
3264848;2;1585026000;24/03/2020 5:00;1006,8;21,1;0;197;93;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 5:15;servicioWeatherlink;24/03/2020 5:15
3264859;2;1585029600;24/03/2020 6:00;1007,3;20,9;0;197;95;0;0;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 6:15;servicioWeatherlink;24/03/2020 6:15
3264879;2;1585033200;24/03/2020 7:00;1008,2;21,5;0;197;96;0;27;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 7:15;servicioWeatherlink;24/03/2020 7:15
3264895;2;1585036800;24/03/2020 8:00;1008,9;25,3;0;197;88;0,4;187;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 8:15;servicioWeatherlink;24/03/2020 8:15
3264915;2;1585040400;24/03/2020 9:00;1009,1;28,8;0;296;74;1,4;407;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 9:15;servicioWeatherlink;24/03/2020 9:15
3264931;2;1585044000;24/03/2020 10:00;1009,4;30,3;0;309;68;3;617;0;NULL;NULL;NULL;servicioWeatherlink;24/03/2020 10:15;servicioWeatherlink;24/03/2020 10:15
